instance,benchmark_name,class,width,width,width,width,ubound,ubound,ubound,ubound,abs_improvement,abs_improvement,abs_improvement,time,time,time,time,solver,solver_config,wall,wall,error,wall,wall,solver_args,run
,,,mean,amin,amax,std,mean,amin,amax,std,count_nonzero,sum,amax,mean,amin,amax,std,,,amin,std,amax,mean,amax,,count
blockmap_05_03-0015.edge,networks,atmost2000,17.0,17.0,17.0,,18.0,18.0,18.0,,1,1,1,503.747,503.747,503.747,,tw-limprovement,jdrasil-b75t1800-n1,502.8851,,0,502.8851,502.8851,"-w 3600 -b 100 -r 10 -s jdrasil -a '"" -log -t 1800 -e PBLib_incremental ""'",1
blockmap_05_03-0015.edge,networks,atmost2000,17.0,17.0,17.0,,18.0,18.0,18.0,,1,1,1,510.627,510.627,510.627,,tw-limprovement,jdrasil-b100-n1,509.48,,0,509.48,509.48,"-w 1800 -b 100 -r 10 -s jdrasil -a '"" -log -t 900 -e PBLib_incremental ""'",1
blockmap_05_03-0015.edge,networks,atmost2000,17.0,17.0,17.0,,18.0,18.0,18.0,,1,1,1,515.279,515.279,515.279,,tw-limprovement,jdrasil-b150-n1,514.4395,,0,514.4395,514.4395,"-w 1800 -b 150 -r 10 -s jdrasil -a '"" -log -t 900 -e PBLib_incremental ""'",1
blockmap_10_01-0000.edge,networks,beyond5000,44.0,44.0,44.0,,45.0,45.0,45.0,,1,1,1,105.947,105.947,105.947,,tw-limprovement,jdrasil-b50-n1,105.3942,,0,105.3942,105.3942,"-w 1800 -b 50 -r 10 -s jdrasil -a '"" -log -t 900 -e PBLib_incremental ""'",1
blockmap_10_01-0001.edge,networks,beyond5000,44.0,44.0,44.0,,45.0,45.0,45.0,,1,1,1,97.8023,97.8023,97.8023,,tw-limprovement,jdrasil-b50-n1,97.1297,,0,97.1297,97.1297,"-w 1800 -b 50 -r 10 -s jdrasil -a '"" -log -t 900 -e PBLib_incremental ""'",1
blockmap_10_01-0002.edge,networks,beyond5000,43.0,43.0,43.0,,44.0,44.0,44.0,,1,1,1,3416.94,3416.94,3416.94,,tw-limprovement,tcs-b100-n1,3416.1817,,0,3416.1817,3416.1817,-w 1800 -b 100 -r 10,1
blockmap_10_01-0004.edge,networks,beyond5000,43.0,43.0,43.0,,44.0,44.0,44.0,,1,1,1,727.051,727.051,727.051,,tw-limprovement,tcs-b100-n1,726.2913,,0,726.2913,726.2913,-w 1800 -b 100 -r 10,1
blockmap_10_01-0006.edge,networks,beyond5000,44.0,44.0,44.0,,45.0,45.0,45.0,,1,1,1,88.5845,88.5845,88.5845,,tw-limprovement,jdrasil-b50-n1,87.8669,,0,87.8669,87.8669,"-w 1800 -b 50 -r 10 -s jdrasil -a '"" -log -t 900 -e PBLib_incremental ""'",1
blockmap_10_01-0009.edge,networks,beyond5000,43.0,43.0,43.0,,44.0,44.0,44.0,,1,1,1,1140.07,1140.07,1140.07,,tw-limprovement,tcs-b100-n1,1139.2637,,0,1139.2637,1139.2637,-w 1800 -b 100 -r 10,1
blockmap_10_01-0012.edge,networks,beyond5000,43.0,43.0,43.0,,44.0,44.0,44.0,,1,1,1,2459.73,2459.73,2459.73,,tw-limprovement,tcs-b100-n1,2458.9266,,0,2458.9266,2458.9266,-w 1800 -b 100 -r 10,1
blockmap_10_01-0013.edge,networks,beyond5000,44.0,44.0,44.0,,45.0,45.0,45.0,,1,1,1,97.1943,97.1943,97.1943,,tw-limprovement,jdrasil-b50-n1,95.8483,,0,95.8483,95.8483,"-w 1800 -b 50 -r 10 -s jdrasil -a '"" -log -t 900 -e PBLib_incremental ""'",1
blockmap_10_02-0003.edge,networks,beyond5000,41.0,41.0,41.0,,44.0,44.0,44.0,,1,3,3,4336.25,4336.25,4336.25,,tw-limprovement,tcs-b100-n1,4335.4172,,0,4335.4172,4335.4172,-w 1800 -b 100 -r 10,1
blockmap_10_02-0004.edge,networks,beyond5000,40.0,40.0,40.0,,46.0,46.0,46.0,,1,6,6,5946.58,5946.58,5946.58,,tw-limprovement,tcs-b100-n1,5945.8899,,0,5945.8899,5945.8899,-w 1800 -b 100 -r 10,1
blockmap_10_02-0010.edge,networks,beyond5000,40.0,40.0,40.0,,46.0,46.0,46.0,,1,6,6,5909.51,5909.51,5909.51,,tw-limprovement,tcs-b100-n1,5908.9207,,0,5908.9207,5908.9207,-w 1800 -b 100 -r 10,1
blockmap_10_03-0009.edge,networks,beyond5000,46.0,46.0,46.0,,47.0,47.0,47.0,,1,1,1,1683.87,1683.87,1683.87,,tw-limprovement,tcs-b100-n1,1683.0694,,0,1683.0694,1683.0694,-w 1800 -b 100 -r 10,1
blockmap_10_03-0010.edge,networks,beyond5000,44.0,44.0,44.0,,47.0,47.0,47.0,,1,3,3,2480.08,2480.08,2480.08,,tw-limprovement,tcs-b100-n1,2479.319,,0,2479.319,2479.319,-w 1800 -b 100 -r 10,1
blockmap_10_03-0011.edge,networks,beyond5000,46.0,46.0,46.0,,47.0,47.0,47.0,,1,1,1,1668.66,1668.66,1668.66,,tw-limprovement,tcs-b100-n1,1667.9977,,0,1667.9977,1667.9977,-w 1800 -b 100 -r 10,1
blockmap_10_03-0013.edge,networks,beyond5000,46.0,46.0,46.0,,47.0,47.0,47.0,,1,1,1,1674.14,1674.14,1674.14,,tw-limprovement,tcs-b100-n1,1673.5044,,0,1673.5044,1673.5044,-w 1800 -b 100 -r 10,1
brampton-transit_20140905_1826.gml.lp.gr,transit,atmost1000,25.0,25.0,25.0,,27.0,27.0,27.0,,1,2,2,10.964,10.964,10.964,,tw-limprovement,tcs-b50-n1,10.2794,,0,10.2794,10.2794,-w 1800 -b 50 -r 10,1
brampton-transit_20140905_1826.gml.lp.gr,transit,atmost1000,25.0,25.0,25.0,,27.0,27.0,27.0,,1,2,2,16.441,16.441,16.441,,tw-limprovement,tcs-b75-n1,15.7426,,0,15.7426,15.7426,-w 1800 -b 75 -r 10,1
brampton-transit_20140905_1826.gml.lp.gr,transit,atmost1000,25.0,25.0,25.0,,27.0,27.0,27.0,,1,2,2,19.1464,19.1464,19.1464,,tw-limprovement,jdrasil-b50-n1,18.57,,0,18.57,18.57,"-w 1800 -b 50 -r 10 -s jdrasil -a '"" -log -t 900 -e PBLib_incremental ""'",1
brampton-transit_20140905_1826.gml.lp.gr,transit,atmost1000,25.0,25.0,25.0,,27.0,27.0,27.0,,1,2,2,32.4044,32.4044,32.4044,,tw-limprovement,jdrasil-b75-n1,31.836,,0,31.836,31.836,"-w 1800 -b 75 -r 10 -s jdrasil -a '"" -log -t 900 -e PBLib_incremental ""'",1
brampton-transit_20140905_1826.gml.lp.gr,transit,atmost1000,25.0,25.0,25.0,,27.0,27.0,27.0,,1,2,2,59.9071,59.9071,59.9071,,tw-limprovement,jdrasil-b75t1800-n1,59.1436,,0,59.1436,59.1436,"-w 3600 -b 100 -r 10 -s jdrasil -a '"" -log -t 1800 -e PBLib_incremental ""'",1
brampton-transit_20140905_1826.gml.lp.gr,transit,atmost1000,25.0,25.0,25.0,,27.0,27.0,27.0,,1,2,2,64.0306,64.0306,64.0306,,tw-limprovement,jdrasil-b100-n1,63.3492,,0,63.3492,63.3492,"-w 1800 -b 100 -r 10 -s jdrasil -a '"" -log -t 900 -e PBLib_incremental ""'",1
brampton-transit_20140905_1826.gml.lp.gr,transit,atmost1000,25.0,25.0,25.0,,27.0,27.0,27.0,,1,2,2,124.382,124.382,124.382,,tw-limprovement,jdrasil-b125-n1,123.6151,,0,123.6151,123.6151,"-w 1800 -b 125 -r 10 -s jdrasil -a '"" -log -t 900 -e PBLib_incremental ""'",1
brampton-transit_20140905_1826.gml.lp.gr,transit,atmost1000,25.0,25.0,25.0,,27.0,27.0,27.0,,1,2,2,130.41,130.41,130.41,,tw-limprovement,jdrasil-b150-n1,129.6457,,0,129.6457,129.6457,"-w 1800 -b 150 -r 10 -s jdrasil -a '"" -log -t 900 -e PBLib_incremental ""'",1
brampton-transit_20140905_1826.gml.lp.gr,transit,atmost1000,25.0,25.0,25.0,,27.0,27.0,27.0,,1,2,2,212.397,212.397,212.397,,tw-limprovement,tcs-b100-n1,211.7282,,0,211.7282,211.7282,-w 1800 -b 100 -r 10,1
broward-county-transit_20150417_1831.gml.lp.gr,transit,atmost1000,19.0,19.0,19.0,,21.0,21.0,21.0,,1,2,2,13.2218,13.2218,13.2218,,tw-limprovement,tcs-b50-n1,12.6679,,0,12.6679,12.6679,-w 1800 -b 50 -r 10,1
broward-county-transit_20150417_1831.gml.lp.gr,transit,atmost1000,18.0,18.0,18.0,,21.0,21.0,21.0,,1,3,3,12.8134,12.8134,12.8134,,tw-limprovement,tcs-b75-n1,12.2702,,0,12.2702,12.2702,-w 1800 -b 75 -r 10,1
broward-county-transit_20150417_1831.gml.lp.gr,transit,atmost1000,18.0,18.0,18.0,,21.0,21.0,21.0,,1,3,3,20.8529,20.8529,20.8529,,tw-limprovement,jdrasil-b50-n1,19.8132,,0,19.8132,19.8132,"-w 1800 -b 50 -r 10 -s jdrasil -a '"" -log -t 900 -e PBLib_incremental ""'",1
broward-county-transit_20150417_1831.gml.lp.gr,transit,atmost1000,18.0,18.0,18.0,,21.0,21.0,21.0,,1,3,3,164.714,164.714,164.714,,tw-limprovement,jdrasil-b75-n1,164.056,,0,164.056,164.056,"-w 1800 -b 75 -r 10 -s jdrasil -a '"" -log -t 900 -e PBLib_incremental ""'",1
broward-county-transit_20150417_1831.gml.lp.gr,transit,atmost1000,18.0,18.0,18.0,,21.0,21.0,21.0,,1,3,3,243.056,243.056,243.056,,tw-limprovement,tcs-b125-n1,242.3834,,0,242.3834,242.3834,-w 1800 -b 125 -r 10,1
broward-county-transit_20150417_1831.gml.lp.gr,transit,atmost1000,18.0,18.0,18.0,,21.0,21.0,21.0,,1,3,3,249.144,249.144,249.144,,tw-limprovement,tcs-b100-n1,248.4,,0,248.4,248.4,-w 1800 -b 100 -r 10,1
broward-county-transit_20150417_1831.gml.lp.gr,transit,atmost1000,18.0,18.0,18.0,,21.0,21.0,21.0,,1,3,3,255.9,255.9,255.9,,tw-limprovement,tcs-b150-n1,255.1337,,0,255.1337,255.1337,-w 1800 -b 150 -r 10,1
broward-county-transit_20150417_1831.gml.lp.gr,transit,atmost1000,18.0,18.0,18.0,,21.0,21.0,21.0,,1,3,3,1866.9,1866.9,1866.9,,tw-limprovement,jdrasil-b75t1800-n1,1866.3534,,0,1866.3534,1866.3534,"-w 3600 -b 100 -r 10 -s jdrasil -a '"" -log -t 1800 -e PBLib_incremental ""'",1
broward-county-transit_20150417_1831.gml.lp.gr,transit,atmost1000,18.0,18.0,18.0,,21.0,21.0,21.0,,1,3,3,3596.94,3596.94,3596.94,,tw-limprovement,jdrasil-b100-n1,3596.204,,0,3596.204,3596.204,"-w 1800 -b 100 -r 10 -s jdrasil -a '"" -log -t 900 -e PBLib_incremental ""'",1
broward-county-transit_20150417_1831.gml.lp.gr,transit,atmost1000,18.0,18.0,18.0,,21.0,21.0,21.0,,1,3,3,5379.63,5379.63,5379.63,,tw-limprovement,jdrasil-b125-n1,5378.9093,,0,5378.9093,5378.9093,"-w 1800 -b 125 -r 10 -s jdrasil -a '"" -log -t 900 -e PBLib_incremental ""'",1
buchnera_primal_graph-pp.dgf,twlib,atmost200,26.0,26.0,26.0,,27.0,27.0,27.0,,1,1,1,2.21,2.21,2.21,,tw-limprovement,htd-b150-n1,1.6471,,0,1.6471,1.6471,-w 1800 -b 150 -r 10 -s htd_main,1
buchnera_primal_graph-pp.dgf,twlib,atmost200,26.0,26.0,26.0,,27.0,27.0,27.0,,1,1,1,2.261,2.261,2.261,,tw-limprovement,htd-b100-n1,1.6665,,0,1.6665,1.6665,-w 1800 -b 100 -r 10 -s htd_main,1
buchnera_primal_graph-pp.dgf,twlib,atmost200,25.0,25.0,25.0,,27.0,27.0,27.0,,1,2,2,7.287,7.287,7.287,,tw-limprovement,tcs-b50-n1,6.7131,,0,6.7131,6.7131,-w 1800 -b 50 -r 10,1
buchnera_primal_graph-pp.dgf,twlib,atmost200,25.0,25.0,25.0,,27.0,27.0,27.0,,1,2,2,9.2827,9.2827,9.2827,,tw-limprovement,jdrasil-b50-n1,8.7402,,0,8.7402,8.7402,"-w 1800 -b 50 -r 10 -s jdrasil -a '"" -log -t 900 -e PBLib_incremental ""'",1
buchnera_primal_graph-pp.dgf,twlib,atmost200,25.0,25.0,25.0,,27.0,27.0,27.0,,1,2,2,11.5427,11.5427,11.5427,,tw-limprovement,jdrasil-b75-n1,10.9504,,0,10.9504,10.9504,"-w 1800 -b 75 -r 10 -s jdrasil -a '"" -log -t 900 -e PBLib_incremental ""'",1
buchnera_primal_graph-pp.dgf,twlib,atmost200,25.0,25.0,25.0,,27.0,27.0,27.0,,1,2,2,14.7137,14.7137,14.7137,,tw-limprovement,jdrasil-b125-n1,13.9772,,0,13.9772,13.9772,"-w 1800 -b 125 -r 10 -s jdrasil -a '"" -log -t 900 -e PBLib_incremental ""'",1
buchnera_primal_graph-pp.dgf,twlib,atmost200,25.0,25.0,25.0,,27.0,27.0,27.0,,1,2,2,16.8247,16.8247,16.8247,,tw-limprovement,jdrasil-b100-n1,16.2809,,0,16.2809,16.2809,"-w 1800 -b 100 -r 10 -s jdrasil -a '"" -log -t 900 -e PBLib_incremental ""'",1
buchnera_primal_graph-pp.dgf,twlib,atmost200,25.0,25.0,25.0,,27.0,27.0,27.0,,1,2,2,17.1607,17.1607,17.1607,,tw-limprovement,jdrasil-b75t1800-n1,16.3365,,0,16.3365,16.3365,"-w 3600 -b 100 -r 10 -s jdrasil -a '"" -log -t 1800 -e PBLib_incremental ""'",1
buchnera_primal_graph-pp.dgf,twlib,atmost200,25.0,25.0,25.0,,27.0,27.0,27.0,,1,2,2,17.5156,17.5156,17.5156,,tw-limprovement,jdrasil-b150-n1,16.8308,,0,16.8308,16.8308,"-w 1800 -b 150 -r 10 -s jdrasil -a '"" -log -t 900 -e PBLib_incremental ""'",1
buchnera_primal_graph-pp.dgf,twlib,atmost200,25.0,25.0,25.0,,27.0,27.0,27.0,,1,2,2,333.256,333.256,333.256,,tw-limprovement,tcs-b75-n1,332.6039,,0,332.6039,332.6039,-w 1800 -b 75 -r 10,1
buchnera_primal_graph.dimacs,twlib,atmost500,25.0,25.0,25.0,,27.0,27.0,27.0,,1,2,2,3.0518,3.0518,3.0518,,tw-limprovement,htd-b150-n1,2.3922,,0,2.3922,2.3922,-w 1800 -b 150 -r 10 -s htd_main,1
buchnera_primal_graph.dimacs,twlib,atmost500,25.0,25.0,25.0,,27.0,27.0,27.0,,1,2,2,15.6383,15.6383,15.6383,,tw-limprovement,jdrasil-b50-n1,14.3534,,0,14.3534,14.3534,"-w 1800 -b 50 -r 10 -s jdrasil -a '"" -log -t 900 -e PBLib_incremental ""'",1
buchnera_primal_graph.dimacs,twlib,atmost500,25.0,25.0,25.0,,27.0,27.0,27.0,,1,2,2,18.4481,18.4481,18.4481,,tw-limprovement,jdrasil-b75-n1,17.7565,,0,17.7565,17.7565,"-w 1800 -b 75 -r 10 -s jdrasil -a '"" -log -t 900 -e PBLib_incremental ""'",1
buchnera_primal_graph.dimacs,twlib,atmost500,25.0,25.0,25.0,,27.0,27.0,27.0,,1,2,2,19.6123,19.6123,19.6123,,tw-limprovement,jdrasil-b100-n1,18.6244,,0,18.6244,18.6244,"-w 1800 -b 100 -r 10 -s jdrasil -a '"" -log -t 900 -e PBLib_incremental ""'",1
buchnera_primal_graph.dimacs,twlib,atmost500,25.0,25.0,25.0,,27.0,27.0,27.0,,1,2,2,19.7672,19.7672,19.7672,,tw-limprovement,jdrasil-b125-n1,19.0586,,0,19.0586,19.0586,"-w 1800 -b 125 -r 10 -s jdrasil -a '"" -log -t 900 -e PBLib_incremental ""'",1
buchnera_primal_graph.dimacs,twlib,atmost500,25.0,25.0,25.0,,27.0,27.0,27.0,,1,2,2,20.4974,20.4974,20.4974,,tw-limprovement,jdrasil-b75t1800-n1,19.8503,,0,19.8503,19.8503,"-w 3600 -b 100 -r 10 -s jdrasil -a '"" -log -t 1800 -e PBLib_incremental ""'",1
buchnera_primal_graph.dimacs,twlib,atmost500,25.0,25.0,25.0,,27.0,27.0,27.0,,1,2,2,24.4193,24.4193,24.4193,,tw-limprovement,jdrasil-b150-n1,23.6998,,0,23.6998,23.6998,"-w 1800 -b 150 -r 10 -s jdrasil -a '"" -log -t 900 -e PBLib_incremental ""'",1
budapest_gtfs.gml.lp.gr,transit,atmost1000,71.0,71.0,71.0,,72.0,72.0,72.0,,1,1,1,35.7907,35.7907,35.7907,,tw-limprovement,jdrasil-b100-n1,35.0634,,0,35.0634,35.0634,"-w 1800 -b 100 -r 10 -s jdrasil -a '"" -log -t 900 -e PBLib_incremental ""'",1
budapest_gtfs.gml.lp.gr,transit,atmost1000,71.0,71.0,71.0,,72.0,72.0,72.0,,1,1,1,36.1898,36.1898,36.1898,,tw-limprovement,jdrasil-b75t1800-n1,35.5418,,0,35.5418,35.5418,"-w 3600 -b 100 -r 10 -s jdrasil -a '"" -log -t 1800 -e PBLib_incremental ""'",1
budapest_gtfs.gml.lp.gr,transit,atmost1000,70.0,70.0,70.0,,72.0,72.0,72.0,,1,2,2,34.5749,34.5749,34.5749,,tw-limprovement,tcs-b100-n1,32.7667,,0,32.7667,32.7667,-w 1800 -b 100 -r 10,1
budapest_gtfs.gml.lp.gr,transit,atmost1000,70.0,70.0,70.0,,72.0,72.0,72.0,,1,2,2,114.003,114.003,114.003,,tw-limprovement,jdrasil-b150-n1,113.1239,,0,113.1239,113.1239,"-w 1800 -b 150 -r 10 -s jdrasil -a '"" -log -t 900 -e PBLib_incremental ""'",1
budapest_gtfs.gml.lp.gr,transit,atmost1000,70.0,70.0,70.0,,72.0,72.0,72.0,,1,2,2,336.51,336.51,336.51,,tw-limprovement,tcs-b125-n1,335.868,,0,335.868,335.868,-w 1800 -b 125 -r 10,1
budapest_gtfs.gml.lp.gr,transit,atmost1000,70.0,70.0,70.0,,72.0,72.0,72.0,,1,2,2,371.692,371.692,371.692,,tw-limprovement,jdrasil-b125-n1,371.0104,,0,371.0104,371.0104,"-w 1800 -b 125 -r 10 -s jdrasil -a '"" -log -t 900 -e PBLib_incremental ""'",1
buffalo_niagara_region_ny_2015-12-17.gml.lp.gr,transit,atmost1000,32.0,32.0,32.0,,34.0,34.0,34.0,,1,2,2,6.6232,6.6232,6.6232,,tw-limprovement,htd-b100-n1,5.9382,,0,5.9382,5.9382,-w 1800 -b 100 -r 10 -s htd_main,1
buffalo_niagara_region_ny_2015-12-17.gml.lp.gr,transit,atmost1000,32.0,32.0,32.0,,34.0,34.0,34.0,,1,2,2,21.4579,21.4579,21.4579,,tw-limprovement,tcs-b75-n1,20.747,,0,20.747,20.747,-w 1800 -b 75 -r 10,1
buffalo_niagara_region_ny_2015-12-17.gml.lp.gr,transit,atmost1000,32.0,32.0,32.0,,34.0,34.0,34.0,,1,2,2,25.7739,25.7739,25.7739,,tw-limprovement,jdrasil-b75-n1,25.1773,,0,25.1773,25.1773,"-w 1800 -b 75 -r 10 -s jdrasil -a '"" -log -t 900 -e PBLib_incremental ""'",1
buffalo_niagara_region_ny_2015-12-17.gml.lp.gr,transit,atmost1000,32.0,32.0,32.0,,34.0,34.0,34.0,,1,2,2,35.6744,35.6744,35.6744,,tw-limprovement,jdrasil-b50-n1,35.0912,,0,35.0912,35.0912,"-w 1800 -b 50 -r 10 -s jdrasil -a '"" -log -t 900 -e PBLib_incremental ""'",1
buffalo_niagara_region_ny_2015-12-17.gml.lp.gr,transit,atmost1000,32.0,32.0,32.0,,34.0,34.0,34.0,,1,2,2,59.4112,59.4112,59.4112,,tw-limprovement,jdrasil-b100-n1,58.8384,,0,58.8384,58.8384,"-w 1800 -b 100 -r 10 -s jdrasil -a '"" -log -t 900 -e PBLib_incremental ""'",1
buffalo_niagara_region_ny_2015-12-17.gml.lp.gr,transit,atmost1000,32.0,32.0,32.0,,34.0,34.0,34.0,,1,2,2,61.278,61.278,61.278,,tw-limprovement,jdrasil-b75t1800-n1,60.4725,,0,60.4725,60.4725,"-w 3600 -b 100 -r 10 -s jdrasil -a '"" -log -t 1800 -e PBLib_incremental ""'",1
buffalo_niagara_region_ny_2015-12-17.gml.lp.gr,transit,atmost1000,31.0,31.0,31.0,,34.0,34.0,34.0,,1,3,3,815.873,815.873,815.873,,tw-limprovement,jdrasil-b150-n1,815.083,,0,815.083,815.083,"-w 1800 -b 150 -r 10 -s jdrasil -a '"" -log -t 900 -e PBLib_incremental ""'",1
buffalo_niagara_region_ny_2015-12-17.gml.lp.gr,transit,atmost1000,31.0,31.0,31.0,,34.0,34.0,34.0,,1,3,3,848.731,848.731,848.731,,tw-limprovement,jdrasil-b125-n1,847.8483,,0,847.8483,847.8483,"-w 1800 -b 125 -r 10 -s jdrasil -a '"" -log -t 900 -e PBLib_incremental ""'",1
c1908.isc.cnf.edge,networks,atmost1000,40.0,40.0,40.0,,42.0,42.0,42.0,,1,2,2,12.8213,12.8213,12.8213,,tw-limprovement,tcs-b50-n1,12.2618,,0,12.2618,12.2618,-w 1800 -b 50 -r 10,1
c1908.isc.cnf.edge,networks,atmost1000,39.0,39.0,39.0,,42.0,42.0,42.0,,1,3,3,5.7115,5.7115,5.7115,,tw-limprovement,htd-b100-n1,5.0611,,0,5.0611,5.0611,-w 1800 -b 100 -r 10 -s htd_main,1
c1908.isc.cnf.edge,networks,atmost1000,39.0,39.0,39.0,,42.0,42.0,42.0,,1,3,3,5.7366,5.7366,5.7366,,tw-limprovement,htd-b150-n1,4.9882,,0,4.9882,4.9882,-w 1800 -b 150 -r 10 -s htd_main,1
c1908.isc.cnf.edge,networks,atmost1000,39.0,39.0,39.0,,42.0,42.0,42.0,,1,3,3,18.5953,18.5953,18.5953,,tw-limprovement,jdrasil-b50-n1,17.8467,,0,17.8467,17.8467,"-w 1800 -b 50 -r 10 -s jdrasil -a '"" -log -t 900 -e PBLib_incremental ""'",1
c1908.isc.cnf.edge,networks,atmost1000,39.0,39.0,39.0,,42.0,42.0,42.0,,1,3,3,39.4004,39.4004,39.4004,,tw-limprovement,tcs-b75-n1,38.864,,0,38.864,38.864,-w 1800 -b 75 -r 10,1
c1908.isc.cnf.edge,networks,atmost1000,39.0,39.0,39.0,,42.0,42.0,42.0,,1,3,3,42.0035,42.0035,42.0035,,tw-limprovement,jdrasil-b75-n1,41.1449,,0,41.1449,41.1449,"-w 1800 -b 75 -r 10 -s jdrasil -a '"" -log -t 900 -e PBLib_incremental ""'",1
c1908.isc.cnf.edge,networks,atmost1000,39.0,39.0,39.0,,42.0,42.0,42.0,,1,3,3,1480.13,1480.13,1480.13,,tw-limprovement,jdrasil-b75t1800-n1,1479.1975,,0,1479.1975,1479.1975,"-w 3600 -b 100 -r 10 -s jdrasil -a '"" -log -t 1800 -e PBLib_incremental ""'",1
c1908.isc.cnf.edge,networks,atmost1000,39.0,39.0,39.0,,42.0,42.0,42.0,,1,3,3,1617.09,1617.09,1617.09,,tw-limprovement,jdrasil-b100-n1,1615.3736,,0,1615.3736,1615.3736,"-w 1800 -b 100 -r 10 -s jdrasil -a '"" -log -t 900 -e PBLib_incremental ""'",1
c1908.isc.cnf.edge,networks,atmost1000,39.0,39.0,39.0,,42.0,42.0,42.0,,1,3,3,2945.27,2945.27,2945.27,,tw-limprovement,jdrasil-b125-n1,2944.3653,,0,2944.3653,2944.3653,"-w 1800 -b 125 -r 10 -s jdrasil -a '"" -log -t 900 -e PBLib_incremental ""'",1
c1908.isc.cnf.edge,networks,atmost1000,39.0,39.0,39.0,,42.0,42.0,42.0,,1,3,3,3150.19,3150.19,3150.19,,tw-limprovement,jdrasil-b150-n1,3149.3117,,0,3149.3117,3149.3117,"-w 1800 -b 150 -r 10 -s jdrasil -a '"" -log -t 900 -e PBLib_incremental ""'",1
c432.isc.cnf.edge,networks,atmost200,24.0,24.0,24.0,,27.0,27.0,27.0,,1,3,3,6.901,6.901,6.901,,tw-limprovement,tcs-b50-n1,6.3314,,0,6.3314,6.3314,-w 1800 -b 50 -r 10,1
c432.isc.cnf.edge,networks,atmost200,24.0,24.0,24.0,,27.0,27.0,27.0,,1,3,3,8.5326,8.5326,8.5326,,tw-limprovement,tcs-b125-n1,7.8348,,0,7.8348,7.8348,-w 1800 -b 125 -r 10,1
c432.isc.cnf.edge,networks,atmost200,24.0,24.0,24.0,,27.0,27.0,27.0,,1,3,3,8.8158,8.8158,8.8158,,tw-limprovement,tcs-b100-n1,8.1477,,0,8.1477,8.1477,-w 1800 -b 100 -r 10,1
c432.isc.cnf.edge,networks,atmost200,24.0,24.0,24.0,,27.0,27.0,27.0,,1,3,3,8.9793,8.9793,8.9793,,tw-limprovement,tcs-b150-n1,8.2186,,0,8.2186,8.2186,-w 1800 -b 150 -r 10,1
c432.isc.cnf.edge,networks,atmost200,24.0,24.0,24.0,,27.0,27.0,27.0,,1,3,3,9.3826,9.3826,9.3826,,tw-limprovement,tcs-b75-n1,8.6988,,0,8.6988,8.6988,-w 1800 -b 75 -r 10,1
c432.isc.cnf.edge,networks,atmost200,24.0,24.0,24.0,,27.0,27.0,27.0,,1,3,3,56.3166,56.3166,56.3166,,tw-limprovement,jdrasil-b50-n1,55.7349,,0,55.7349,55.7349,"-w 1800 -b 50 -r 10 -s jdrasil -a '"" -log -t 900 -e PBLib_incremental ""'",1
cango.transit.update_20150409_1736.normalized.gml.lp.gr,transit,atmost2000,19.0,19.0,19.0,,21.0,21.0,21.0,,1,2,2,10.5566,10.5566,10.5566,,tw-limprovement,tcs-b125-n1,9.9113,,0,9.9113,9.9113,-w 1800 -b 125 -r 10,1
cango.transit.update_20150409_1736.normalized.gml.lp.gr,transit,atmost2000,19.0,19.0,19.0,,21.0,21.0,21.0,,1,2,2,10.7523,10.7523,10.7523,,tw-limprovement,tcs-b75-n1,10.199,,0,10.199,10.199,-w 1800 -b 75 -r 10,1
cango.transit.update_20150409_1736.normalized.gml.lp.gr,transit,atmost2000,19.0,19.0,19.0,,21.0,21.0,21.0,,1,2,2,10.8283,10.8283,10.8283,,tw-limprovement,tcs-b100-n1,10.1868,,0,10.1868,10.1868,-w 1800 -b 100 -r 10,1
cango.transit.update_20150409_1736.normalized.gml.lp.gr,transit,atmost2000,19.0,19.0,19.0,,21.0,21.0,21.0,,1,2,2,11.1708,11.1708,11.1708,,tw-limprovement,tcs-b50-n1,10.6181,,0,10.6181,10.6181,-w 1800 -b 50 -r 10,1
cango.transit.update_20150409_1736.normalized.gml.lp.gr,transit,atmost2000,19.0,19.0,19.0,,21.0,21.0,21.0,,1,2,2,11.5093,11.5093,11.5093,,tw-limprovement,tcs-b150-n1,10.771,,0,10.771,10.771,-w 1800 -b 150 -r 10,1
cango.transit.update_20150409_1736.normalized.gml.lp.gr,transit,atmost2000,19.0,19.0,19.0,,21.0,21.0,21.0,,1,2,2,19.8491,19.8491,19.8491,,tw-limprovement,jdrasil-b50-n1,18.9026,,0,18.9026,18.9026,"-w 1800 -b 50 -r 10 -s jdrasil -a '"" -log -t 900 -e PBLib_incremental ""'",1
cango.transit.update_20150409_1736.normalized.gml.lp.gr,transit,atmost2000,19.0,19.0,19.0,,21.0,21.0,21.0,,1,2,2,20.7606,20.7606,20.7606,,tw-limprovement,jdrasil-b125-n1,19.9068,,0,19.9068,19.9068,"-w 1800 -b 125 -r 10 -s jdrasil -a '"" -log -t 900 -e PBLib_incremental ""'",1
cango.transit.update_20150409_1736.normalized.gml.lp.gr,transit,atmost2000,19.0,19.0,19.0,,21.0,21.0,21.0,,1,2,2,24.0788,24.0788,24.0788,,tw-limprovement,jdrasil-b75t1800-n1,23.1827,,0,23.1827,23.1827,"-w 3600 -b 100 -r 10 -s jdrasil -a '"" -log -t 1800 -e PBLib_incremental ""'",1
