instance,benchmark_name,class,abs_improvement,abs_improvement,abs_improvement,time,time,time,time,solver_config
,,,count_nonzero,sum,amax,mean,amin,amax,std,
thomaskoch_20130528_1213.gml.lp.gr,transit,atmost1000,1,2,2,16.8698,16.8698,16.8698,,tcs-b125-n1
thomaskoch_20130528_1213.gml.lp.gr,transit,atmost1000,1,2,2,31.1369,31.1369,31.1369,,jdrasil-b100-n1
thomaskoch_20130528_1213.gml.lp.gr,transit,atmost1000,1,2,2,33.3323,33.3323,33.3323,,jdrasil-b125-n1
thomaskoch_20130528_1213.gml.lp.gr,transit,atmost1000,1,2,2,35.2936,35.2936,35.2936,,jdrasil-b75t1800-n1
thomaskoch_20130528_1213.gml.lp.gr,transit,atmost1000,1,2,2,37.1922,37.1922,37.1922,,jdrasil-b150-n1
thomaskoch_20130528_1213.gml.lp.gr,transit,atmost1000,1,2,2,47.2368,47.2368,47.2368,,jdrasil-b75-n1
thomaskoch_20130528_1213.gml.lp.gr,transit,atmost1000,1,3,3,36.3236,36.3236,36.3236,,tcs-b75-n1
thunder-bay-transit_20140717_1238.gml.lp.gr,transit,atmost200,0,0,0,1.5683,1.5683,1.5683,,htd-b150-n1
thunder-bay-transit_20140717_1238.gml.lp.gr,transit,atmost200,0,0,0,1.5729,1.5729,1.5729,,htd-b100-n1
thunder-bay-transit_20140717_1238.gml.lp.gr,transit,atmost200,0,0,0,2.7928,2.7928,2.7928,,tcs-b75-n1
thunder-bay-transit_20140717_1238.gml.lp.gr,transit,atmost200,0,0,0,2.9139,2.9139,2.9139,,tcs-b50-n1
thunder-bay-transit_20140717_1238.gml.lp.gr,transit,atmost200,0,0,0,3.4245,3.4245,3.4245,,tcs-b125-n1
thunder-bay-transit_20140717_1238.gml.lp.gr,transit,atmost200,0,0,0,3.5233,3.5233,3.5233,,tcs-b150-n1
thunder-bay-transit_20140717_1238.gml.lp.gr,transit,atmost200,0,0,0,3.9152,3.9152,3.9152,,tcs-b100-n1
thunder-bay-transit_20140717_1238.gml.lp.gr,transit,atmost200,0,0,0,4.8842,4.8842,4.8842,,jdrasil-b125-n1
thunder-bay-transit_20140717_1238.gml.lp.gr,transit,atmost200,0,0,0,5.159,5.159,5.159,,jdrasil-b75-n1
thunder-bay-transit_20140717_1238.gml.lp.gr,transit,atmost200,0,0,0,5.6782,5.6782,5.6782,,jdrasil-b150-n1
thunder-bay-transit_20140717_1238.gml.lp.gr,transit,atmost200,0,0,0,5.735,5.735,5.735,,jdrasil-b75t1800-n1
thunder-bay-transit_20140717_1238.gml.lp.gr,transit,atmost200,0,0,0,5.7745,5.7745,5.7745,,jdrasil-b25-n1
thunder-bay-transit_20140717_1238.gml.lp.gr,transit,atmost200,0,0,0,6.2081,6.2081,6.2081,,jdrasil-b100-n1
thunder-bay-transit_20140717_1238.gml.lp.gr,transit,atmost200,0,0,0,8.0866,8.0866,8.0866,,jdrasil-b50-n1
thunder-bay-transit_20140717_1238.gml.lp.gr,transit,atmost200,0,0,0,,,,,htd-b175-n1
thunder-bay-transit_20140717_1238.gml.lp.gr,transit,atmost200,0,0,0,,,,,jdrasil-b75t90r40-n1
timt4stic_20110831_0329.gml.lp.gr,transit,atmost500,0,0,0,0.8633,0.8633,0.8633,,htd-b100-n1
timt4stic_20110831_0329.gml.lp.gr,transit,atmost500,0,0,0,0.8902,0.8902,0.8902,,htd-b150-n1
timt4stic_20110831_0329.gml.lp.gr,transit,atmost500,0,0,0,0.903,0.903,0.903,,jdrasil-b125-n1
timt4stic_20110831_0329.gml.lp.gr,transit,atmost500,0,0,0,0.9073,0.9073,0.9073,,jdrasil-b150-n1
timt4stic_20110831_0329.gml.lp.gr,transit,atmost500,0,0,0,0.9306,0.9306,0.9306,,jdrasil-b75-n1
timt4stic_20110831_0329.gml.lp.gr,transit,atmost500,0,0,0,0.9599,0.9599,0.9599,,tcs-b125-n1
timt4stic_20110831_0329.gml.lp.gr,transit,atmost500,0,0,0,1.019,1.019,1.019,,tcs-b50-n1
timt4stic_20110831_0329.gml.lp.gr,transit,atmost500,0,0,0,1.041,1.041,1.041,,jdrasil-b50-n1
timt4stic_20110831_0329.gml.lp.gr,transit,atmost500,0,0,0,1.0442,1.0442,1.0442,,tcs-b75-n1
timt4stic_20110831_0329.gml.lp.gr,transit,atmost500,0,0,0,1.1116,1.1116,1.1116,,jdrasil-b25-n1
timt4stic_20110831_0329.gml.lp.gr,transit,atmost500,0,0,0,1.132,1.132,1.132,,tcs-b100-n1
timt4stic_20110831_0329.gml.lp.gr,transit,atmost500,0,0,0,1.1387,1.1387,1.1387,,tcs-b150-n1
timt4stic_20110831_0329.gml.lp.gr,transit,atmost500,0,0,0,1.5844,1.5844,1.5844,,jdrasil-b75t1800-n1
timt4stic_20110831_0329.gml.lp.gr,transit,atmost500,0,0,0,1.6247,1.6247,1.6247,,jdrasil-b100-n1
timt4stic_20110831_0329.gml.lp.gr,transit,atmost500,0,0,0,,,,,htd-b175-n1
timt4stic_20110831_0329.gml.lp.gr,transit,atmost500,0,0,0,,,,,jdrasil-b75t90r40-n1
torino_2016-01.gml.lp.gr,transit,atmost2000,0,0,0,13.6632,13.6632,13.6632,,htd-b100-n1
torino_2016-01.gml.lp.gr,transit,atmost2000,0,0,0,20.9353,20.9353,20.9353,,jdrasil-b25-n1
torino_2016-01.gml.lp.gr,transit,atmost2000,0,0,0,23.7821,23.7821,23.7821,,jdrasil-b50-n1
torino_2016-01.gml.lp.gr,transit,atmost2000,0,0,0,28.7698,28.7698,28.7698,,jdrasil-b75-n1
torino_2016-01.gml.lp.gr,transit,atmost2000,0,0,0,32.589,32.589,32.589,,tcs-b100-n1
torino_2016-01.gml.lp.gr,transit,atmost2000,0,0,0,33.3905,33.3905,33.3905,,tcs-b50-n1
torino_2016-01.gml.lp.gr,transit,atmost2000,0,0,0,36.4232,36.4232,36.4232,,tcs-b75-n1
torino_2016-01.gml.lp.gr,transit,atmost2000,0,0,0,68.9873,68.9873,68.9873,,jdrasil-b100-n1
torino_2016-01.gml.lp.gr,transit,atmost2000,0,0,0,7200.12,7200.12,7200.12,,tcs-b150-n1
torino_2016-01.gml.lp.gr,transit,atmost2000,0,0,0,,,,,htd-b175-n1
torino_2016-01.gml.lp.gr,transit,atmost2000,0,0,0,,,,,jdrasil-b75t90r40-n1
torino_2016-01.gml.lp.gr,transit,atmost2000,1,1,1,118.442,118.442,118.442,,jdrasil-b75t1800-n1
torino_2016-01.gml.lp.gr,transit,atmost2000,1,2,2,11.6879,11.6879,11.6879,,htd-b150-n1
torino_2016-01.gml.lp.gr,transit,atmost2000,1,3,3,95.1565,95.1565,95.1565,,jdrasil-b125-n1
torino_2016-01.gml.lp.gr,transit,atmost2000,1,3,3,1119.02,1119.02,1119.02,,jdrasil-b150-n1
torino_2016-01.gml.lp.gr,transit,atmost2000,1,3,3,4724.17,4724.17,4724.17,,tcs-b125-n1
toronto_2016-01.gml.lp.gr,transit,atmost5000,0,0,0,13.1681,13.1681,13.1681,,htd-b150-n1
toronto_2016-01.gml.lp.gr,transit,atmost5000,0,0,0,13.6797,13.6797,13.6797,,htd-b100-n1
toronto_2016-01.gml.lp.gr,transit,atmost5000,0,0,0,16.6934,16.6934,16.6934,,tcs-b50-n1
toronto_2016-01.gml.lp.gr,transit,atmost5000,0,0,0,17.2892,17.2892,17.2892,,tcs-b75-n1
toronto_2016-01.gml.lp.gr,transit,atmost5000,0,0,0,19.0423,19.0423,19.0423,,jdrasil-b25-n1
toronto_2016-01.gml.lp.gr,transit,atmost5000,0,0,0,33.1257,33.1257,33.1257,,jdrasil-b50-n1
toronto_2016-01.gml.lp.gr,transit,atmost5000,0,0,0,46.014,46.014,46.014,,jdrasil-b75-n1
toronto_2016-01.gml.lp.gr,transit,atmost5000,0,0,0,54.3342,54.3342,54.3342,,tcs-b100-n1
toronto_2016-01.gml.lp.gr,transit,atmost5000,0,0,0,98.2185,98.2185,98.2185,,jdrasil-b75t1800-n1
toronto_2016-01.gml.lp.gr,transit,atmost5000,0,0,0,101.753,101.753,101.753,,jdrasil-b100-n1
toronto_2016-01.gml.lp.gr,transit,atmost5000,0,0,0,219.705,219.705,219.705,,jdrasil-b150-n1
toronto_2016-01.gml.lp.gr,transit,atmost5000,0,0,0,241.86,241.86,241.86,,jdrasil-b125-n1
toronto_2016-01.gml.lp.gr,transit,atmost5000,0,0,0,569.375,569.375,569.375,,tcs-b150-n1
toronto_2016-01.gml.lp.gr,transit,atmost5000,0,0,0,618.019,618.019,618.019,,tcs-b125-n1
toronto_2016-01.gml.lp.gr,transit,atmost5000,0,0,0,,,,,htd-b175-n1
toronto_2016-01.gml.lp.gr,transit,atmost5000,0,0,0,,,,,jdrasil-b75t90r40-n1
tptmdz_20150710_1428.gml.lp.gr,transit,atmost2000,0,0,0,9.7241,9.7241,9.7241,,htd-b100-n1
tptmdz_20150710_1428.gml.lp.gr,transit,atmost2000,0,0,0,19.8643,19.8643,19.8643,,jdrasil-b25-n1
tptmdz_20150710_1428.gml.lp.gr,transit,atmost2000,0,0,0,23.3164,23.3164,23.3164,,jdrasil-b50-n1
tptmdz_20150710_1428.gml.lp.gr,transit,atmost2000,0,0,0,24.7483,24.7483,24.7483,,jdrasil-b75-n1
tptmdz_20150710_1428.gml.lp.gr,transit,atmost2000,0,0,0,33.5132,33.5132,33.5132,,tcs-b50-n1
tptmdz_20150710_1428.gml.lp.gr,transit,atmost2000,0,0,0,35.0695,35.0695,35.0695,,tcs-b75-n1
tptmdz_20150710_1428.gml.lp.gr,transit,atmost2000,0,0,0,7200.12,7200.12,7200.12,,tcs-b150-n1
tptmdz_20150710_1428.gml.lp.gr,transit,atmost2000,0,0,0,,,,,htd-b175-n1
tptmdz_20150710_1428.gml.lp.gr,transit,atmost2000,0,0,0,,,,,jdrasil-b75t90r40-n1
tptmdz_20150710_1428.gml.lp.gr,transit,atmost2000,1,1,1,10.3632,10.3632,10.3632,,htd-b150-n1
tptmdz_20150710_1428.gml.lp.gr,transit,atmost2000,1,4,4,76.13,76.13,76.13,,tcs-b100-n1
tptmdz_20150710_1428.gml.lp.gr,transit,atmost2000,1,4,4,134.277,134.277,134.277,,jdrasil-b75t1800-n1
tptmdz_20150710_1428.gml.lp.gr,transit,atmost2000,1,4,4,268.687,268.687,268.687,,jdrasil-b100-n1
tptmdz_20150710_1428.gml.lp.gr,transit,atmost2000,1,6,6,235.445,235.445,235.445,,jdrasil-b150-n1
tptmdz_20150710_1428.gml.lp.gr,transit,atmost2000,1,6,6,649.601,649.601,649.601,,tcs-b125-n1
tptmdz_20150710_1428.gml.lp.gr,transit,atmost2000,1,7,7,1850.28,1850.28,1850.28,,jdrasil-b125-n1
transilien-archiver_20151219_0118.gml.lp.gr,transit,atmost200,0,0,0,1.4105,1.4105,1.4105,,htd-b150-n1
transilien-archiver_20151219_0118.gml.lp.gr,transit,atmost200,0,0,0,1.4436,1.4436,1.4436,,htd-b100-n1
transilien-archiver_20151219_0118.gml.lp.gr,transit,atmost200,0,0,0,2.4922,2.4922,2.4922,,tcs-b125-n1
transilien-archiver_20151219_0118.gml.lp.gr,transit,atmost200,0,0,0,2.6416,2.6416,2.6416,,tcs-b100-n1
transilien-archiver_20151219_0118.gml.lp.gr,transit,atmost200,0,0,0,2.6416,2.6416,2.6416,,tcs-b50-n1
transilien-archiver_20151219_0118.gml.lp.gr,transit,atmost200,0,0,0,3.0235,3.0235,3.0235,,tcs-b75-n1
transilien-archiver_20151219_0118.gml.lp.gr,transit,atmost200,0,0,0,3.4566,3.4566,3.4566,,tcs-b150-n1
transilien-archiver_20151219_0118.gml.lp.gr,transit,atmost200,0,0,0,5.3739,5.3739,5.3739,,jdrasil-b25-n1
transilien-archiver_20151219_0118.gml.lp.gr,transit,atmost200,0,0,0,5.5068,5.5068,5.5068,,jdrasil-b150-n1
transilien-archiver_20151219_0118.gml.lp.gr,transit,atmost200,0,0,0,5.6475,5.6475,5.6475,,jdrasil-b75-n1
transilien-archiver_20151219_0118.gml.lp.gr,transit,atmost200,0,0,0,6.1113,6.1113,6.1113,,jdrasil-b75t1800-n1
transilien-archiver_20151219_0118.gml.lp.gr,transit,atmost200,0,0,0,6.4744,6.4744,6.4744,,jdrasil-b100-n1
transilien-archiver_20151219_0118.gml.lp.gr,transit,atmost200,0,0,0,7.0448,7.0448,7.0448,,jdrasil-b50-n1
transilien-archiver_20151219_0118.gml.lp.gr,transit,atmost200,0,0,0,7.7246,7.7246,7.7246,,jdrasil-b125-n1
transilien-archiver_20151219_0118.gml.lp.gr,transit,atmost200,0,0,0,,,,,htd-b175-n1
transilien-archiver_20151219_0118.gml.lp.gr,transit,atmost200,0,0,0,,,,,jdrasil-b75t90r40-n1
transit-authority-of-northern-kentucky_20141225_0110.gml.lp.gr,transit,atmost500,0,0,0,1.3825,1.3825,1.3825,,htd-b150-n1
transit-authority-of-northern-kentucky_20141225_0110.gml.lp.gr,transit,atmost500,0,0,0,1.758,1.758,1.758,,htd-b100-n1
transit-authority-of-northern-kentucky_20141225_0110.gml.lp.gr,transit,atmost500,0,0,0,4.3683,4.3683,4.3683,,tcs-b125-n1
transit-authority-of-northern-kentucky_20141225_0110.gml.lp.gr,transit,atmost500,0,0,0,4.716,4.716,4.716,,tcs-b150-n1
transit-authority-of-northern-kentucky_20141225_0110.gml.lp.gr,transit,atmost500,0,0,0,4.7361,4.7361,4.7361,,tcs-b50-n1
transit-authority-of-northern-kentucky_20141225_0110.gml.lp.gr,transit,atmost500,0,0,0,4.9345,4.9345,4.9345,,tcs-b100-n1
transit-authority-of-northern-kentucky_20141225_0110.gml.lp.gr,transit,atmost500,0,0,0,4.9405,4.9405,4.9405,,tcs-b75-n1
transit-authority-of-northern-kentucky_20141225_0110.gml.lp.gr,transit,atmost500,0,0,0,7.7369,7.7369,7.7369,,jdrasil-b25-n1
transit-authority-of-northern-kentucky_20141225_0110.gml.lp.gr,transit,atmost500,0,0,0,8.0031,8.0031,8.0031,,jdrasil-b75t1800-n1
transit-authority-of-northern-kentucky_20141225_0110.gml.lp.gr,transit,atmost500,0,0,0,10.1932,10.1932,10.1932,,jdrasil-b50-n1
transit-authority-of-northern-kentucky_20141225_0110.gml.lp.gr,transit,atmost500,0,0,0,10.6012,10.6012,10.6012,,jdrasil-b100-n1
transit-authority-of-northern-kentucky_20141225_0110.gml.lp.gr,transit,atmost500,0,0,0,10.751,10.751,10.751,,jdrasil-b125-n1
transit-authority-of-northern-kentucky_20141225_0110.gml.lp.gr,transit,atmost500,0,0,0,12.1095,12.1095,12.1095,,jdrasil-b75-n1
transit-authority-of-northern-kentucky_20141225_0110.gml.lp.gr,transit,atmost500,0,0,0,18.6796,18.6796,18.6796,,jdrasil-b150-n1
transit-authority-of-northern-kentucky_20141225_0110.gml.lp.gr,transit,atmost500,0,0,0,,,,,htd-b175-n1
transit-authority-of-northern-kentucky_20141225_0110.gml.lp.gr,transit,atmost500,0,0,0,,,,,jdrasil-b75t90r40-n1
transit-authority-of-river-city_20140813_2016.gml.lp.gr,transit,atmost1000,0,0,0,3.854,3.854,3.854,,htd-b150-n1
transit-authority-of-river-city_20140813_2016.gml.lp.gr,transit,atmost1000,0,0,0,3.9248,3.9248,3.9248,,htd-b100-n1
transit-authority-of-river-city_20140813_2016.gml.lp.gr,transit,atmost1000,0,0,0,7.2318,7.2318,7.2318,,jdrasil-b25-n1
transit-authority-of-river-city_20140813_2016.gml.lp.gr,transit,atmost1000,0,0,0,7200.1,7200.1,7200.1,,tcs-b100-n1
transit-authority-of-river-city_20140813_2016.gml.lp.gr,transit,atmost1000,0,0,0,7200.1,7200.1,7200.1,,tcs-b125-n1
transit-authority-of-river-city_20140813_2016.gml.lp.gr,transit,atmost1000,0,0,0,7200.11,7200.11,7200.11,,tcs-b150-n1
transit-authority-of-river-city_20140813_2016.gml.lp.gr,transit,atmost1000,0,0,0,,,,,htd-b175-n1
transit-authority-of-river-city_20140813_2016.gml.lp.gr,transit,atmost1000,0,0,0,,,,,jdrasil-b75t90r40-n1
transit-authority-of-river-city_20140813_2016.gml.lp.gr,transit,atmost1000,1,1,1,13.825,13.825,13.825,,tcs-b50-n1
transit-authority-of-river-city_20140813_2016.gml.lp.gr,transit,atmost1000,1,1,1,20.1195,20.1195,20.1195,,jdrasil-b50-n1
transit-authority-of-river-city_20140813_2016.gml.lp.gr,transit,atmost1000,1,2,2,21.0043,21.0043,21.0043,,jdrasil-b150-n1
transit-authority-of-river-city_20140813_2016.gml.lp.gr,transit,atmost1000,1,2,2,22.9851,22.9851,22.9851,,jdrasil-b75t1800-n1
transit-authority-of-river-city_20140813_2016.gml.lp.gr,transit,atmost1000,1,2,2,26.3451,26.3451,26.3451,,jdrasil-b100-n1
transit-authority-of-river-city_20140813_2016.gml.lp.gr,transit,atmost1000,1,2,2,28.5119,28.5119,28.5119,,jdrasil-b125-n1
transit-authority-of-river-city_20140813_2016.gml.lp.gr,transit,atmost1000,1,2,2,118.962,118.962,118.962,,tcs-b75-n1
transit-authority-of-river-city_20140813_2016.gml.lp.gr,transit,atmost1000,1,3,3,34.517,34.517,34.517,,jdrasil-b75-n1
transit-windsor_20150531_2336.gml.lp.gr,transit,atmost200,0,0,0,1.6713,1.6713,1.6713,,htd-b150-n1
transit-windsor_20150531_2336.gml.lp.gr,transit,atmost200,0,0,0,1.6944,1.6944,1.6944,,htd-b100-n1
transit-windsor_20150531_2336.gml.lp.gr,transit,atmost200,0,0,0,2.5285,2.5285,2.5285,,tcs-b75-n1
transit-windsor_20150531_2336.gml.lp.gr,transit,atmost200,0,0,0,2.5792,2.5792,2.5792,,tcs-b100-n1
transit-windsor_20150531_2336.gml.lp.gr,transit,atmost200,0,0,0,2.7194,2.7194,2.7194,,tcs-b50-n1
transit-windsor_20150531_2336.gml.lp.gr,transit,atmost200,0,0,0,3.5342,3.5342,3.5342,,tcs-b125-n1
transit-windsor_20150531_2336.gml.lp.gr,transit,atmost200,0,0,0,3.6286,3.6286,3.6286,,tcs-b150-n1
transit-windsor_20150531_2336.gml.lp.gr,transit,atmost200,0,0,0,4.9673,4.9673,4.9673,,jdrasil-b25-n1
transit-windsor_20150531_2336.gml.lp.gr,transit,atmost200,0,0,0,5.8094,5.8094,5.8094,,jdrasil-b50-n1
transit-windsor_20150531_2336.gml.lp.gr,transit,atmost200,0,0,0,6.3993,6.3993,6.3993,,jdrasil-b75t1800-n1
transit-windsor_20150531_2336.gml.lp.gr,transit,atmost200,0,0,0,7.2416,7.2416,7.2416,,jdrasil-b150-n1
transit-windsor_20150531_2336.gml.lp.gr,transit,atmost200,0,0,0,7.3068,7.3068,7.3068,,jdrasil-b75-n1
transit-windsor_20150531_2336.gml.lp.gr,transit,atmost200,0,0,0,7.802,7.802,7.802,,jdrasil-b100-n1
transit-windsor_20150531_2336.gml.lp.gr,transit,atmost200,0,0,0,11.2059,11.2059,11.2059,,jdrasil-b125-n1
transit-windsor_20150531_2336.gml.lp.gr,transit,atmost200,0,0,0,,,,,htd-b175-n1
transit-windsor_20150531_2336.gml.lp.gr,transit,atmost200,0,0,0,,,,,jdrasil-b75t90r40-n1
translink-archiver_20151219_0124.gml.lp.gr,transit,atmost2000,0,0,0,9.1799,9.1799,9.1799,,htd-b100-n1
translink-archiver_20151219_0124.gml.lp.gr,transit,atmost2000,0,0,0,9.4811,9.4811,9.4811,,htd-b150-n1
translink-archiver_20151219_0124.gml.lp.gr,transit,atmost2000,0,0,0,15.1256,15.1256,15.1256,,jdrasil-b25-n1
translink-archiver_20151219_0124.gml.lp.gr,transit,atmost2000,0,0,0,7200.1,7200.1,7200.1,,tcs-b125-n1
translink-archiver_20151219_0124.gml.lp.gr,transit,atmost2000,0,0,0,7200.11,7200.11,7200.11,,tcs-b100-n1
translink-archiver_20151219_0124.gml.lp.gr,transit,atmost2000,0,0,0,7200.11,7200.11,7200.11,,tcs-b150-n1
translink-archiver_20151219_0124.gml.lp.gr,transit,atmost2000,0,0,0,,,,,htd-b175-n1
translink-archiver_20151219_0124.gml.lp.gr,transit,atmost2000,0,0,0,,,,,jdrasil-b75t90r40-n1
translink-archiver_20151219_0124.gml.lp.gr,transit,atmost2000,1,1,1,17.292,17.292,17.292,,tcs-b50-n1
translink-archiver_20151219_0124.gml.lp.gr,transit,atmost2000,1,3,3,43.9373,43.9373,43.9373,,jdrasil-b75-n1
translink-archiver_20151219_0124.gml.lp.gr,transit,atmost2000,1,4,4,48.0077,48.0077,48.0077,,jdrasil-b50-n1
translink-archiver_20151219_0124.gml.lp.gr,transit,atmost2000,1,5,5,30.3813,30.3813,30.3813,,tcs-b75-n1
translink-archiver_20151219_0124.gml.lp.gr,transit,atmost2000,1,5,5,77.5562,77.5562,77.5562,,jdrasil-b75t1800-n1
translink-archiver_20151219_0124.gml.lp.gr,transit,atmost2000,1,5,5,78.8512,78.8512,78.8512,,jdrasil-b100-n1
translink-archiver_20151219_0124.gml.lp.gr,transit,atmost2000,1,5,5,191.745,191.745,191.745,,jdrasil-b150-n1
translink-archiver_20151219_0124.gml.lp.gr,transit,atmost2000,1,5,5,239.185,239.185,239.185,,jdrasil-b125-n1
transperth-archiver_20091103_0330.gml.lp.gr,transit,atmost5000,0,0,0,14.1468,14.1468,14.1468,,htd-b100-n1
transperth-archiver_20091103_0330.gml.lp.gr,transit,atmost5000,0,0,0,14.7818,14.7818,14.7818,,htd-b150-n1
transperth-archiver_20091103_0330.gml.lp.gr,transit,atmost5000,0,0,0,19.9537,19.9537,19.9537,,jdrasil-b25-n1
transperth-archiver_20091103_0330.gml.lp.gr,transit,atmost5000,0,0,0,,,,,htd-b175-n1
transperth-archiver_20091103_0330.gml.lp.gr,transit,atmost5000,0,0,0,,,,,jdrasil-b75t90r40-n1
transperth-archiver_20091103_0330.gml.lp.gr,transit,atmost5000,1,1,1,25.5607,25.5607,25.5607,,tcs-b75-n1
transperth-archiver_20091103_0330.gml.lp.gr,transit,atmost5000,1,1,1,29.0942,29.0942,29.0942,,tcs-b125-n1
transperth-archiver_20091103_0330.gml.lp.gr,transit,atmost5000,1,1,1,29.3869,29.3869,29.3869,,tcs-b100-n1
transperth-archiver_20091103_0330.gml.lp.gr,transit,atmost5000,1,1,1,29.6331,29.6331,29.6331,,tcs-b150-n1
transperth-archiver_20091103_0330.gml.lp.gr,transit,atmost5000,1,1,1,29.8704,29.8704,29.8704,,jdrasil-b50-n1
transperth-archiver_20091103_0330.gml.lp.gr,transit,atmost5000,1,1,1,45.5564,45.5564,45.5564,,jdrasil-b75-n1
transperth-archiver_20091103_0330.gml.lp.gr,transit,atmost5000,1,1,1,45.7257,45.7257,45.7257,,jdrasil-b100-n1
transperth-archiver_20091103_0330.gml.lp.gr,transit,atmost5000,1,1,1,50.0838,50.0838,50.0838,,jdrasil-b125-n1
transperth-archiver_20091103_0330.gml.lp.gr,transit,atmost5000,1,1,1,54.6203,54.6203,54.6203,,jdrasil-b150-n1
transperth-archiver_20091103_0330.gml.lp.gr,transit,atmost5000,1,1,1,60.4169,60.4169,60.4169,,jdrasil-b75t1800-n1
transperth-archiver_20091103_0330.gml.lp.gr,transit,atmost5000,1,2,2,34.7784,34.7784,34.7784,,tcs-b50-n1
transperth-archiver_20130706_0329.gml.lp.gr,transit,atmost5000,0,0,0,15.7975,15.7975,15.7975,,htd-b150-n1
transperth-archiver_20130706_0329.gml.lp.gr,transit,atmost5000,0,0,0,16.0006,16.0006,16.0006,,htd-b100-n1
transperth-archiver_20130706_0329.gml.lp.gr,transit,atmost5000,0,0,0,20.2532,20.2532,20.2532,,tcs-b50-n1
transperth-archiver_20130706_0329.gml.lp.gr,transit,atmost5000,0,0,0,20.6873,20.6873,20.6873,,jdrasil-b25-n1
transperth-archiver_20130706_0329.gml.lp.gr,transit,atmost5000,0,0,0,,,,,htd-b175-n1
transperth-archiver_20130706_0329.gml.lp.gr,transit,atmost5000,0,0,0,,,,,jdrasil-b75t90r40-n1
transperth-archiver_20130706_0329.gml.lp.gr,transit,atmost5000,1,1,1,21.3582,21.3582,21.3582,,tcs-b75-n1
transperth-archiver_20130706_0329.gml.lp.gr,transit,atmost5000,1,1,1,22.2088,22.2088,22.2088,,tcs-b100-n1
transperth-archiver_20130706_0329.gml.lp.gr,transit,atmost5000,1,1,1,23.2022,23.2022,23.2022,,tcs-b125-n1
transperth-archiver_20130706_0329.gml.lp.gr,transit,atmost5000,1,1,1,23.8371,23.8371,23.8371,,tcs-b150-n1
transperth-archiver_20130706_0329.gml.lp.gr,transit,atmost5000,1,1,1,29.2158,29.2158,29.2158,,jdrasil-b75-n1
transperth-archiver_20130706_0329.gml.lp.gr,transit,atmost5000,1,1,1,31.0515,31.0515,31.0515,,jdrasil-b50-n1
transperth-archiver_20130706_0329.gml.lp.gr,transit,atmost5000,1,1,1,42.5139,42.5139,42.5139,,jdrasil-b100-n1
transperth-archiver_20130706_0329.gml.lp.gr,transit,atmost5000,1,1,1,45.1522,45.1522,45.1522,,jdrasil-b150-n1
transperth-archiver_20130706_0329.gml.lp.gr,transit,atmost5000,1,1,1,47.212,47.212,47.212,,jdrasil-b75t1800-n1
transperth-archiver_20130706_0329.gml.lp.gr,transit,atmost5000,1,1,1,50.4591,50.4591,50.4591,,jdrasil-b125-n1
transperth-archiver_20141007_0213.gml.lp.gr,transit,atmost5000,0,0,0,16.1689,16.1689,16.1689,,htd-b100-n1
transperth-archiver_20141007_0213.gml.lp.gr,transit,atmost5000,0,0,0,16.7216,16.7216,16.7216,,htd-b150-n1
transperth-archiver_20141007_0213.gml.lp.gr,transit,atmost5000,0,0,0,21.6673,21.6673,21.6673,,jdrasil-b25-n1
transperth-archiver_20141007_0213.gml.lp.gr,transit,atmost5000,0,0,0,,,,,htd-b175-n1
transperth-archiver_20141007_0213.gml.lp.gr,transit,atmost5000,0,0,0,,,,,jdrasil-b75t90r40-n1
transperth-archiver_20141007_0213.gml.lp.gr,transit,atmost5000,1,1,1,24.268,24.268,24.268,,tcs-b50-n1
transperth-archiver_20141007_0213.gml.lp.gr,transit,atmost5000,1,1,1,25.0899,25.0899,25.0899,,tcs-b75-n1
transperth-archiver_20141007_0213.gml.lp.gr,transit,atmost5000,1,1,1,27.0544,27.0544,27.0544,,tcs-b100-n1
transperth-archiver_20141007_0213.gml.lp.gr,transit,atmost5000,1,1,1,36.4206,36.4206,36.4206,,jdrasil-b75-n1
transperth-archiver_20141007_0213.gml.lp.gr,transit,atmost5000,1,1,1,39.2915,39.2915,39.2915,,jdrasil-b50-n1
transperth-archiver_20141007_0213.gml.lp.gr,transit,atmost5000,1,1,1,78.1101,78.1101,78.1101,,jdrasil-b100-n1
transperth-archiver_20141007_0213.gml.lp.gr,transit,atmost5000,1,1,1,82.8328,82.8328,82.8328,,jdrasil-b75t1800-n1
transperth-archiver_20141007_0213.gml.lp.gr,transit,atmost5000,1,2,2,30.9255,30.9255,30.9255,,tcs-b125-n1
transperth-archiver_20141007_0213.gml.lp.gr,transit,atmost5000,1,2,2,358.079,358.079,358.079,,jdrasil-b150-n1
transperth-archiver_20141007_0213.gml.lp.gr,transit,atmost5000,1,2,2,389.636,389.636,389.636,,jdrasil-b125-n1
transperth-archiver_20141007_0213.gml.lp.gr,transit,atmost5000,1,2,2,401.357,401.357,401.357,,tcs-b150-n1
transportes-urbanos-de-braga_20150131_2038.gml.lp.gr,transit,atmost500,0,0,0,1.4264,1.4264,1.4264,,htd-b150-n1
transportes-urbanos-de-braga_20150131_2038.gml.lp.gr,transit,atmost500,0,0,0,1.4816,1.4816,1.4816,,htd-b100-n1
transportes-urbanos-de-braga_20150131_2038.gml.lp.gr,transit,atmost500,0,0,0,5.2858,5.2858,5.2858,,jdrasil-b25-n1
