instance,benchmark_name,class,width,ubound,abs_improvement,rel_improvement,solved,time,solver,solver_config,run,solver_version,wall,machine,stderr,error,solver_args,full_path,error_str
or_chain_25.fg.edge,networks,atmost2000,44.0,49.0,5,0.1136,1.0,198.451,tw-limprovement,jdrasil-b100-n1,1,1.0,197.5013,cobra,,0,"-w 1800 -b 100 -r 10 -s jdrasil -a '"" -log -t 900 -e PBLib_incremental ""'",output/local-improvement-new/cobra/results/networks/tw-limprovement-1.0-jdrasil-b100-n1/atmost2000/or_chain_25.fg.edge/run1,
or_chain_25.fg.edge,networks,atmost2000,43.0,49.0,6,0.1395,1.0,141.817,tw-limprovement,jdrasil-b75-n1,1,1.0,141.1952,cobra,,0,"-w 1800 -b 75 -r 10 -s jdrasil -a '"" -log -t 900 -e PBLib_incremental ""'",output/local-improvement-new/cobra/results/networks/tw-limprovement-1.0-jdrasil-b75-n1/atmost2000/or_chain_25.fg.edge/run1,
or_chain_25.fg.edge,networks,atmost2000,43.0,49.0,6,0.1395,1.0,410.976,tw-limprovement,tcs-b100-n1,1,1.0,410.325,cobra,,0,-w 1800 -b 100 -r 10,output/local-improvement-new/cobra/results/networks/tw-limprovement-1.0-tcs-b100-n1/atmost2000/or_chain_25.fg.edge/run1,
or_chain_26.fg.edge,networks,atmost2000,74.0,83.0,9,0.1216,1.0,879.06,tw-limprovement,tcs-b125-n1,1,1.0,878.2667,cobra,,0,-w 1800 -b 125 -r 10,output/local-improvement-new/cobra/results/networks/tw-limprovement-1.0-tcs-b125-n1/atmost2000/or_chain_26.fg.edge/run1,
or_chain_26.fg.edge,networks,atmost2000,68.0,83.0,15,0.2206,1.0,469.683,tw-limprovement,jdrasil-b125-n1,1,1.0,468.8251,cobra,,0,"-w 1800 -b 125 -r 10 -s jdrasil -a '"" -log -t 900 -e PBLib_incremental ""'",output/local-improvement-new/cobra/results/networks/tw-limprovement-1.0-jdrasil-b125-n1/atmost2000/or_chain_26.fg.edge/run1,
or_chain_26.fg.edge,networks,atmost2000,67.0,83.0,16,0.2388,1.0,560.837,tw-limprovement,jdrasil-b150-n1,1,1.0,559.9335,cobra,,0,"-w 1800 -b 150 -r 10 -s jdrasil -a '"" -log -t 900 -e PBLib_incremental ""'",output/local-improvement-new/cobra/results/networks/tw-limprovement-1.0-jdrasil-b150-n1/atmost2000/or_chain_26.fg.edge/run1,
or_chain_27.fg.edge,networks,atmost2000,45.0,52.0,7,0.1556,1.0,176.002,tw-limprovement,jdrasil-b100-n1,1,1.0,175.2026,cobra,,0,"-w 1800 -b 100 -r 10 -s jdrasil -a '"" -log -t 900 -e PBLib_incremental ""'",output/local-improvement-new/cobra/results/networks/tw-limprovement-1.0-jdrasil-b100-n1/atmost2000/or_chain_27.fg.edge/run1,
or_chain_27.fg.edge,networks,atmost2000,45.0,52.0,7,0.1556,1.0,196.718,tw-limprovement,jdrasil-b75t1800-n1,1,1.0,195.8802,cobra,,0,"-w 3600 -b 100 -r 10 -s jdrasil -a '"" -log -t 1800 -e PBLib_incremental ""'",output/local-improvement-new/cobra/results/networks/tw-limprovement-1.0-jdrasil-b75t1800-n1/atmost2000/or_chain_27.fg.edge/run1,
or_chain_27.fg.edge,networks,atmost2000,43.0,52.0,9,0.2093,1.0,1717.14,tw-limprovement,tcs-b100-n1,1,1.0,1716.434,cobra,,0,-w 1800 -b 100 -r 10,output/local-improvement-new/cobra/results/networks/tw-limprovement-1.0-tcs-b100-n1/atmost2000/or_chain_27.fg.edge/run1,
or_chain_28.fg.edge,networks,atmost1000,37.0,42.0,5,0.1351,1.0,58.4869,tw-limprovement,tcs-b75-n1,1,1.0,57.8979,cobra,,0,-w 1800 -b 75 -r 10,output/local-improvement-new/cobra/results/networks/tw-limprovement-1.0-tcs-b75-n1/atmost1000/or_chain_28.fg.edge/run1,
or_chain_28.fg.edge,networks,atmost1000,36.0,42.0,6,0.1667,1.0,152.16,tw-limprovement,jdrasil-b100-n1,1,1.0,151.4156,cobra,,0,"-w 1800 -b 100 -r 10 -s jdrasil -a '"" -log -t 900 -e PBLib_incremental ""'",output/local-improvement-new/cobra/results/networks/tw-limprovement-1.0-jdrasil-b100-n1/atmost1000/or_chain_28.fg.edge/run1,
or_chain_28.fg.edge,networks,atmost1000,36.0,42.0,6,0.1667,1.0,173.076,tw-limprovement,jdrasil-b75t1800-n1,1,1.0,172.2803,cobra,,0,"-w 3600 -b 100 -r 10 -s jdrasil -a '"" -log -t 1800 -e PBLib_incremental ""'",output/local-improvement-new/cobra/results/networks/tw-limprovement-1.0-jdrasil-b75t1800-n1/atmost1000/or_chain_28.fg.edge/run1,
or_chain_28.fg.edge,networks,atmost1000,36.0,42.0,6,0.1667,1.0,1013.04,tw-limprovement,tcs-b100-n1,1,1.0,1012.2769,cobra,,0,-w 1800 -b 100 -r 10,output/local-improvement-new/cobra/results/networks/tw-limprovement-1.0-tcs-b100-n1/atmost1000/or_chain_28.fg.edge/run1,
or_chain_28.fg.edge,networks,atmost1000,35.0,42.0,7,0.2,1.0,78.6837,tw-limprovement,jdrasil-b75-n1,1,1.0,77.8235,cobra,,0,"-w 1800 -b 75 -r 10 -s jdrasil -a '"" -log -t 900 -e PBLib_incremental ""'",output/local-improvement-new/cobra/results/networks/tw-limprovement-1.0-jdrasil-b75-n1/atmost1000/or_chain_28.fg.edge/run1,
or_chain_29.fg.edge,networks,atmost1000,24.0,27.0,3,0.125,1.0,21.2678,tw-limprovement,jdrasil-b50-n1,1,1.0,20.6795,cobra,,0,"-w 1800 -b 50 -r 10 -s jdrasil -a '"" -log -t 900 -e PBLib_incremental ""'",output/local-improvement-new/cobra/results/networks/tw-limprovement-1.0-jdrasil-b50-n1/atmost1000/or_chain_29.fg.edge/run1,
or_chain_29.fg.edge,networks,atmost1000,23.0,27.0,4,0.1739,1.0,17.4269,tw-limprovement,tcs-b50-n1,1,1.0,16.6946,cobra,,0,-w 1800 -b 50 -r 10,output/local-improvement-new/cobra/results/networks/tw-limprovement-1.0-tcs-b50-n1/atmost1000/or_chain_29.fg.edge/run1,
or_chain_29.fg.edge,networks,atmost1000,22.0,27.0,5,0.2273,1.0,24.2706,tw-limprovement,tcs-b75-n1,1,1.0,23.6083,cobra,,0,-w 1800 -b 75 -r 10,output/local-improvement-new/cobra/results/networks/tw-limprovement-1.0-tcs-b75-n1/atmost1000/or_chain_29.fg.edge/run1,
or_chain_29.fg.edge,networks,atmost1000,22.0,27.0,5,0.2273,1.0,52.9251,tw-limprovement,jdrasil-b75-n1,1,1.0,52.3218,cobra,,0,"-w 1800 -b 75 -r 10 -s jdrasil -a '"" -log -t 900 -e PBLib_incremental ""'",output/local-improvement-new/cobra/results/networks/tw-limprovement-1.0-jdrasil-b75-n1/atmost1000/or_chain_29.fg.edge/run1,
or_chain_29.fg.edge,networks,atmost1000,22.0,27.0,5,0.2273,1.0,80.8371,tw-limprovement,jdrasil-b100-n1,1,1.0,80.2507,cobra,,0,"-w 1800 -b 100 -r 10 -s jdrasil -a '"" -log -t 900 -e PBLib_incremental ""'",output/local-improvement-new/cobra/results/networks/tw-limprovement-1.0-jdrasil-b100-n1/atmost1000/or_chain_29.fg.edge/run1,
or_chain_29.fg.edge,networks,atmost1000,22.0,27.0,5,0.2273,1.0,89.2877,tw-limprovement,jdrasil-b75t1800-n1,1,1.0,88.4259,cobra,,0,"-w 3600 -b 100 -r 10 -s jdrasil -a '"" -log -t 1800 -e PBLib_incremental ""'",output/local-improvement-new/cobra/results/networks/tw-limprovement-1.0-jdrasil-b75t1800-n1/atmost1000/or_chain_29.fg.edge/run1,
or_chain_29.fg.edge,networks,atmost1000,22.0,27.0,5,0.2273,1.0,90.6977,tw-limprovement,jdrasil-b125-n1,1,1.0,89.9301,cobra,,0,"-w 1800 -b 125 -r 10 -s jdrasil -a '"" -log -t 900 -e PBLib_incremental ""'",output/local-improvement-new/cobra/results/networks/tw-limprovement-1.0-jdrasil-b125-n1/atmost1000/or_chain_29.fg.edge/run1,
or_chain_29.fg.edge,networks,atmost1000,22.0,27.0,5,0.2273,1.0,96.9969,tw-limprovement,jdrasil-b150-n1,1,1.0,96.3343,cobra,,0,"-w 1800 -b 150 -r 10 -s jdrasil -a '"" -log -t 900 -e PBLib_incremental ""'",output/local-improvement-new/cobra/results/networks/tw-limprovement-1.0-jdrasil-b150-n1/atmost1000/or_chain_29.fg.edge/run1,
or_chain_30.fg.edge,networks,atmost2000,46.0,55.0,9,0.1957,1.0,4924.65,tw-limprovement,tcs-b125-n1,1,1.0,4923.9171,cobra,,0,-w 1800 -b 125 -r 10,output/local-improvement-new/cobra/results/networks/tw-limprovement-1.0-tcs-b125-n1/atmost2000/or_chain_30.fg.edge/run1,
or_chain_30.fg.edge,networks,atmost2000,45.0,55.0,10,0.2222,1.0,1280.31,tw-limprovement,jdrasil-b150-n1,1,1.0,1279.6325,cobra,,0,"-w 1800 -b 150 -r 10 -s jdrasil -a '"" -log -t 900 -e PBLib_incremental ""'",output/local-improvement-new/cobra/results/networks/tw-limprovement-1.0-jdrasil-b150-n1/atmost2000/or_chain_30.fg.edge/run1,
or_chain_30.fg.edge,networks,atmost2000,43.0,55.0,12,0.2791,1.0,441.958,tw-limprovement,jdrasil-b75t1800-n1,1,1.0,441.1084,cobra,,0,"-w 3600 -b 100 -r 10 -s jdrasil -a '"" -log -t 1800 -e PBLib_incremental ""'",output/local-improvement-new/cobra/results/networks/tw-limprovement-1.0-jdrasil-b75t1800-n1/atmost2000/or_chain_30.fg.edge/run1,
or_chain_30.fg.edge,networks,atmost2000,43.0,55.0,12,0.2791,1.0,476.036,tw-limprovement,jdrasil-b100-n1,1,1.0,475.0734,cobra,,0,"-w 1800 -b 100 -r 10 -s jdrasil -a '"" -log -t 900 -e PBLib_incremental ""'",output/local-improvement-new/cobra/results/networks/tw-limprovement-1.0-jdrasil-b100-n1/atmost2000/or_chain_30.fg.edge/run1,
or_chain_30.fg.edge,networks,atmost2000,43.0,55.0,12,0.2791,1.0,522.511,tw-limprovement,tcs-b100-n1,1,1.0,521.7603,cobra,,0,-w 1800 -b 100 -r 10,output/local-improvement-new/cobra/results/networks/tw-limprovement-1.0-tcs-b100-n1/atmost2000/or_chain_30.fg.edge/run1,
or_chain_30.fg.edge,networks,atmost2000,43.0,55.0,12,0.2791,1.0,854.935,tw-limprovement,jdrasil-b125-n1,1,1.0,854.1075,cobra,,0,"-w 1800 -b 125 -r 10 -s jdrasil -a '"" -log -t 900 -e PBLib_incremental ""'",output/local-improvement-new/cobra/results/networks/tw-limprovement-1.0-jdrasil-b125-n1/atmost2000/or_chain_30.fg.edge/run1,
or_chain_32.fg.edge,networks,atmost2000,71.0,73.0,2,0.0282,1.0,10.2244,tw-limprovement,htd-b150-n1,1,1.0,9.6501,cobra,,0,-w 1800 -b 150 -r 10 -s htd_main,output/local-improvement-new/cobra/results/networks/tw-limprovement-1.0-htd-b150-n1/atmost2000/or_chain_32.fg.edge/run1,
or_chain_32.fg.edge,networks,atmost2000,62.0,73.0,11,0.1774,1.0,1058.51,tw-limprovement,jdrasil-b125-n1,1,1.0,1057.5239,cobra,,0,"-w 1800 -b 125 -r 10 -s jdrasil -a '"" -log -t 900 -e PBLib_incremental ""'",output/local-improvement-new/cobra/results/networks/tw-limprovement-1.0-jdrasil-b125-n1/atmost2000/or_chain_32.fg.edge/run1,
or_chain_33.fg.edge,networks,atmost1000,46.0,47.0,1,0.0217,1.0,36.5342,tw-limprovement,tcs-b100-n1,1,1.0,35.9414,cobra,,0,-w 1800 -b 100 -r 10,output/local-improvement-new/cobra/results/networks/tw-limprovement-1.0-tcs-b100-n1/atmost1000/or_chain_33.fg.edge/run1,
or_chain_33.fg.edge,networks,atmost1000,44.0,47.0,3,0.0682,1.0,5012.22,tw-limprovement,jdrasil-b150-n1,1,1.0,5011.5935,cobra,,0,"-w 1800 -b 150 -r 10 -s jdrasil -a '"" -log -t 900 -e PBLib_incremental ""'",output/local-improvement-new/cobra/results/networks/tw-limprovement-1.0-jdrasil-b150-n1/atmost1000/or_chain_33.fg.edge/run1,
or_chain_33.fg.edge,networks,atmost1000,41.0,47.0,6,0.1463,1.0,1010.31,tw-limprovement,jdrasil-b125-n1,1,1.0,1009.6329,cobra,,0,"-w 1800 -b 125 -r 10 -s jdrasil -a '"" -log -t 900 -e PBLib_incremental ""'",output/local-improvement-new/cobra/results/networks/tw-limprovement-1.0-jdrasil-b125-n1/atmost1000/or_chain_33.fg.edge/run1,
or_chain_33.fg.edge,networks,atmost1000,40.0,47.0,7,0.175,1.0,34.4995,tw-limprovement,tcs-b75-n1,1,1.0,33.8786,cobra,,0,-w 1800 -b 75 -r 10,output/local-improvement-new/cobra/results/networks/tw-limprovement-1.0-tcs-b75-n1/atmost1000/or_chain_33.fg.edge/run1,
or_chain_33.fg.edge,networks,atmost1000,40.0,47.0,7,0.175,1.0,98.5386,tw-limprovement,jdrasil-b75-n1,1,1.0,97.7781,cobra,,0,"-w 1800 -b 75 -r 10 -s jdrasil -a '"" -log -t 900 -e PBLib_incremental ""'",output/local-improvement-new/cobra/results/networks/tw-limprovement-1.0-jdrasil-b75-n1/atmost1000/or_chain_33.fg.edge/run1,
or_chain_33.fg.edge,networks,atmost1000,40.0,47.0,7,0.175,1.0,197.403,tw-limprovement,jdrasil-b100-n1,1,1.0,196.6614,cobra,,0,"-w 1800 -b 100 -r 10 -s jdrasil -a '"" -log -t 900 -e PBLib_incremental ""'",output/local-improvement-new/cobra/results/networks/tw-limprovement-1.0-jdrasil-b100-n1/atmost1000/or_chain_33.fg.edge/run1,
or_chain_33.fg.edge,networks,atmost1000,40.0,47.0,7,0.175,1.0,203.389,tw-limprovement,jdrasil-b75t1800-n1,1,1.0,202.6234,cobra,,0,"-w 3600 -b 100 -r 10 -s jdrasil -a '"" -log -t 1800 -e PBLib_incremental ""'",output/local-improvement-new/cobra/results/networks/tw-limprovement-1.0-jdrasil-b75t1800-n1/atmost1000/or_chain_33.fg.edge/run1,
or_chain_34.fg.edge,networks,atmost1000,41.0,42.0,1,0.0244,1.0,151.251,tw-limprovement,jdrasil-b75t1800-n1,1,1.0,150.4526,cobra,,0,"-w 3600 -b 100 -r 10 -s jdrasil -a '"" -log -t 1800 -e PBLib_incremental ""'",output/local-improvement-new/cobra/results/networks/tw-limprovement-1.0-jdrasil-b75t1800-n1/atmost1000/or_chain_34.fg.edge/run1,
or_chain_34.fg.edge,networks,atmost1000,41.0,42.0,1,0.0244,1.0,159.857,tw-limprovement,jdrasil-b100-n1,1,1.0,159.0521,cobra,,0,"-w 1800 -b 100 -r 10 -s jdrasil -a '"" -log -t 900 -e PBLib_incremental ""'",output/local-improvement-new/cobra/results/networks/tw-limprovement-1.0-jdrasil-b100-n1/atmost1000/or_chain_34.fg.edge/run1,
or_chain_35.fg.edge,networks,atmost2000,44.0,45.0,1,0.0227,1.0,5.2722,tw-limprovement,htd-b150-n1,1,1.0,4.6282,cobra,,0,-w 1800 -b 150 -r 10 -s htd_main,output/local-improvement-new/cobra/results/networks/tw-limprovement-1.0-htd-b150-n1/atmost2000/or_chain_35.fg.edge/run1,
or_chain_35.fg.edge,networks,atmost2000,38.0,45.0,7,0.1842,1.0,858.001,tw-limprovement,jdrasil-b75t1800-n1,1,1.0,856.9742,cobra,,0,"-w 3600 -b 100 -r 10 -s jdrasil -a '"" -log -t 1800 -e PBLib_incremental ""'",output/local-improvement-new/cobra/results/networks/tw-limprovement-1.0-jdrasil-b75t1800-n1/atmost2000/or_chain_35.fg.edge/run1,
or_chain_35.fg.edge,networks,atmost2000,38.0,45.0,7,0.1842,1.0,942.861,tw-limprovement,jdrasil-b100-n1,1,1.0,942.0215,cobra,,0,"-w 1800 -b 100 -r 10 -s jdrasil -a '"" -log -t 900 -e PBLib_incremental ""'",output/local-improvement-new/cobra/results/networks/tw-limprovement-1.0-jdrasil-b100-n1/atmost2000/or_chain_35.fg.edge/run1,
or_chain_36.fg.edge,networks,atmost1000,43.0,44.0,1,0.0233,1.0,21.5458,tw-limprovement,tcs-b75-n1,1,1.0,20.8599,cobra,,0,-w 1800 -b 75 -r 10,output/local-improvement-new/cobra/results/networks/tw-limprovement-1.0-tcs-b75-n1/atmost1000/or_chain_36.fg.edge/run1,
or_chain_36.fg.edge,networks,atmost1000,41.0,44.0,3,0.0732,1.0,79.3982,tw-limprovement,jdrasil-b75-n1,1,1.0,78.7973,cobra,,0,"-w 1800 -b 75 -r 10 -s jdrasil -a '"" -log -t 900 -e PBLib_incremental ""'",output/local-improvement-new/cobra/results/networks/tw-limprovement-1.0-jdrasil-b75-n1/atmost1000/or_chain_36.fg.edge/run1,
or_chain_36.fg.edge,networks,atmost1000,40.0,44.0,4,0.1,1.0,220.542,tw-limprovement,tcs-b100-n1,1,1.0,219.7898,cobra,,0,-w 1800 -b 100 -r 10,output/local-improvement-new/cobra/results/networks/tw-limprovement-1.0-tcs-b100-n1/atmost1000/or_chain_36.fg.edge/run1,
or_chain_36.fg.edge,networks,atmost1000,39.0,44.0,5,0.1282,1.0,196.807,tw-limprovement,jdrasil-b100-n1,1,1.0,195.7889,cobra,,0,"-w 1800 -b 100 -r 10 -s jdrasil -a '"" -log -t 900 -e PBLib_incremental ""'",output/local-improvement-new/cobra/results/networks/tw-limprovement-1.0-jdrasil-b100-n1/atmost1000/or_chain_36.fg.edge/run1,
or_chain_36.fg.edge,networks,atmost1000,39.0,44.0,5,0.1282,1.0,201.375,tw-limprovement,jdrasil-b75t1800-n1,1,1.0,200.523,cobra,,0,"-w 3600 -b 100 -r 10 -s jdrasil -a '"" -log -t 1800 -e PBLib_incremental ""'",output/local-improvement-new/cobra/results/networks/tw-limprovement-1.0-jdrasil-b75t1800-n1/atmost1000/or_chain_36.fg.edge/run1,
or_chain_36.fg.edge,networks,atmost1000,38.0,44.0,6,0.1579,1.0,1155.92,tw-limprovement,jdrasil-b125-n1,1,1.0,1154.6019,cobra,,0,"-w 1800 -b 125 -r 10 -s jdrasil -a '"" -log -t 900 -e PBLib_incremental ""'",output/local-improvement-new/cobra/results/networks/tw-limprovement-1.0-jdrasil-b125-n1/atmost1000/or_chain_36.fg.edge/run1,
or_chain_37.fg.edge,networks,atmost2000,42.0,43.0,1,0.0238,1.0,22.1131,tw-limprovement,tcs-b75-n1,1,1.0,21.4286,cobra,,0,-w 1800 -b 75 -r 10,output/local-improvement-new/cobra/results/networks/tw-limprovement-1.0-tcs-b75-n1/atmost2000/or_chain_37.fg.edge/run1,
or_chain_37.fg.edge,networks,atmost2000,42.0,43.0,1,0.0238,1.0,6233.91,tw-limprovement,tcs-b150-n1,1,1.0,6233.1654,cobra,,0,-w 1800 -b 150 -r 10,output/local-improvement-new/cobra/results/networks/tw-limprovement-1.0-tcs-b150-n1/atmost2000/or_chain_37.fg.edge/run1,
or_chain_37.fg.edge,networks,atmost2000,42.0,43.0,1,0.0238,1.0,6656.79,tw-limprovement,tcs-b125-n1,1,1.0,6656.0544,cobra,,0,-w 1800 -b 125 -r 10,output/local-improvement-new/cobra/results/networks/tw-limprovement-1.0-tcs-b125-n1/atmost2000/or_chain_37.fg.edge/run1,
or_chain_37.fg.edge,networks,atmost2000,40.0,43.0,3,0.075,1.0,147.775,tw-limprovement,jdrasil-b75-n1,1,1.0,146.5663,cobra,,0,"-w 1800 -b 75 -r 10 -s jdrasil -a '"" -log -t 900 -e PBLib_incremental ""'",output/local-improvement-new/cobra/results/networks/tw-limprovement-1.0-jdrasil-b75-n1/atmost2000/or_chain_37.fg.edge/run1,
or_chain_37.fg.edge,networks,atmost2000,40.0,43.0,3,0.075,1.0,536.865,tw-limprovement,jdrasil-b75t1800-n1,1,1.0,536.0127,cobra,,0,"-w 3600 -b 100 -r 10 -s jdrasil -a '"" -log -t 1800 -e PBLib_incremental ""'",output/local-improvement-new/cobra/results/networks/tw-limprovement-1.0-jdrasil-b75t1800-n1/atmost2000/or_chain_37.fg.edge/run1,
or_chain_37.fg.edge,networks,atmost2000,40.0,43.0,3,0.075,1.0,583.28,tw-limprovement,jdrasil-b100-n1,1,1.0,582.2998,cobra,,0,"-w 1800 -b 100 -r 10 -s jdrasil -a '"" -log -t 900 -e PBLib_incremental ""'",output/local-improvement-new/cobra/results/networks/tw-limprovement-1.0-jdrasil-b100-n1/atmost2000/or_chain_37.fg.edge/run1,
or_chain_37.fg.edge,networks,atmost2000,40.0,43.0,3,0.075,1.0,907.507,tw-limprovement,tcs-b100-n1,1,1.0,906.7552,cobra,,0,-w 1800 -b 100 -r 10,output/local-improvement-new/cobra/results/networks/tw-limprovement-1.0-tcs-b100-n1/atmost2000/or_chain_37.fg.edge/run1,
or_chain_39.fg.edge,networks,atmost2000,69.0,78.0,9,0.1304,1.0,6598.55,tw-limprovement,tcs-b150-n1,1,1.0,6597.8045,cobra,,0,-w 1800 -b 150 -r 10,output/local-improvement-new/cobra/results/networks/tw-limprovement-1.0-tcs-b150-n1/atmost2000/or_chain_39.fg.edge/run1,
or_chain_39.fg.edge,networks,atmost2000,67.0,78.0,11,0.1642,1.0,569.185,tw-limprovement,jdrasil-b125-n1,1,1.0,568.4182,cobra,,0,"-w 1800 -b 125 -r 10 -s jdrasil -a '"" -log -t 900 -e PBLib_incremental ""'",output/local-improvement-new/cobra/results/networks/tw-limprovement-1.0-jdrasil-b125-n1/atmost2000/or_chain_39.fg.edge/run1,
or_chain_4.fg.edge,networks,atmost1000,28.0,30.0,2,0.0714,1.0,46.4969,tw-limprovement,jdrasil-b75-n1,1,1.0,45.8883,cobra,,0,"-w 1800 -b 75 -r 10 -s jdrasil -a '"" -log -t 900 -e PBLib_incremental ""'",output/local-improvement-new/cobra/results/networks/tw-limprovement-1.0-jdrasil-b75-n1/atmost1000/or_chain_4.fg.edge/run1,
or_chain_4.fg.edge,networks,atmost1000,27.0,30.0,3,0.1111,1.0,511.568,tw-limprovement,jdrasil-b100-n1,1,1.0,510.7747,cobra,,0,"-w 1800 -b 100 -r 10 -s jdrasil -a '"" -log -t 900 -e PBLib_incremental ""'",output/local-improvement-new/cobra/results/networks/tw-limprovement-1.0-jdrasil-b100-n1/atmost1000/or_chain_4.fg.edge/run1,
or_chain_4.fg.edge,networks,atmost1000,27.0,30.0,3,0.1111,1.0,560.718,tw-limprovement,jdrasil-b75t1800-n1,1,1.0,559.9413,cobra,,0,"-w 3600 -b 100 -r 10 -s jdrasil -a '"" -log -t 1800 -e PBLib_incremental ""'",output/local-improvement-new/cobra/results/networks/tw-limprovement-1.0-jdrasil-b75t1800-n1/atmost1000/or_chain_4.fg.edge/run1,
or_chain_41.fg.edge,networks,atmost2000,84.0,96.0,12,0.1429,1.0,1209.28,tw-limprovement,jdrasil-b150-n1,1,1.0,1208.3893,cobra,,0,"-w 1800 -b 150 -r 10 -s jdrasil -a '"" -log -t 900 -e PBLib_incremental ""'",output/local-improvement-new/cobra/results/networks/tw-limprovement-1.0-jdrasil-b150-n1/atmost2000/or_chain_41.fg.edge/run1,
or_chain_44.fg.edge,networks,atmost2000,60.0,65.0,5,0.0833,1.0,37.5586,tw-limprovement,tcs-b100-n1,1,1.0,36.8675,cobra,,0,-w 1800 -b 100 -r 10,output/local-improvement-new/cobra/results/networks/tw-limprovement-1.0-tcs-b100-n1/atmost2000/or_chain_44.fg.edge/run1,
or_chain_44.fg.edge,networks,atmost2000,60.0,65.0,5,0.0833,1.0,189.31,tw-limprovement,jdrasil-b75t1800-n1,1,1.0,188.4746,cobra,,0,"-w 3600 -b 100 -r 10 -s jdrasil -a '"" -log -t 1800 -e PBLib_incremental ""'",output/local-improvement-new/cobra/results/networks/tw-limprovement-1.0-jdrasil-b75t1800-n1/atmost2000/or_chain_44.fg.edge/run1,
or_chain_44.fg.edge,networks,atmost2000,60.0,65.0,5,0.0833,1.0,194.553,tw-limprovement,jdrasil-b100-n1,1,1.0,193.3914,cobra,,0,"-w 1800 -b 100 -r 10 -s jdrasil -a '"" -log -t 900 -e PBLib_incremental ""'",output/local-improvement-new/cobra/results/networks/tw-limprovement-1.0-jdrasil-b100-n1/atmost2000/or_chain_44.fg.edge/run1,
or_chain_44.fg.edge,networks,atmost2000,56.0,65.0,9,0.1607,1.0,1104.15,tw-limprovement,jdrasil-b125-n1,1,1.0,1103.4053,cobra,,0,"-w 1800 -b 125 -r 10 -s jdrasil -a '"" -log -t 900 -e PBLib_incremental ""'",output/local-improvement-new/cobra/results/networks/tw-limprovement-1.0-jdrasil-b125-n1/atmost2000/or_chain_44.fg.edge/run1,
or_chain_45.fg.edge,networks,atmost1000,12.0,13.0,1,0.0833,1.0,3.2228,tw-limprovement,htd-b100-n1,1,1.0,2.658,cobra,,0,-w 1800 -b 100 -r 10 -s htd_main,output/local-improvement-new/cobra/results/networks/tw-limprovement-1.0-htd-b100-n1/atmost1000/or_chain_45.fg.edge/run1,
or_chain_45.fg.edge,networks,atmost1000,12.0,13.0,1,0.0833,1.0,15.0799,tw-limprovement,jdrasil-b25-n1,1,1.0,14.4495,cobra,,0,"-w 1800 -b 25 -r 10 -s jdrasil -a '"" -log -t 900 -e PBLib_incremental ""'",output/local-improvement-new/cobra/results/networks/tw-limprovement-1.0-jdrasil-b25-n1/atmost1000/or_chain_45.fg.edge/run1,
or_chain_45.fg.edge,networks,atmost1000,11.0,13.0,2,0.1818,1.0,8.6406,tw-limprovement,tcs-b50-n1,1,1.0,8.051,cobra,,0,-w 1800 -b 50 -r 10,output/local-improvement-new/cobra/results/networks/tw-limprovement-1.0-tcs-b50-n1/atmost1000/or_chain_45.fg.edge/run1,
or_chain_45.fg.edge,networks,atmost1000,11.0,13.0,2,0.1818,1.0,24.9032,tw-limprovement,jdrasil-b50-n1,1,1.0,24.2975,cobra,,0,"-w 1800 -b 50 -r 10 -s jdrasil -a '"" -log -t 900 -e PBLib_incremental ""'",output/local-improvement-new/cobra/results/networks/tw-limprovement-1.0-jdrasil-b50-n1/atmost1000/or_chain_45.fg.edge/run1,
or_chain_45.fg.edge,networks,atmost1000,11.0,13.0,2,0.1818,1.0,29.3377,tw-limprovement,tcs-b75-n1,1,1.0,28.6707,cobra,,0,-w 1800 -b 75 -r 10,output/local-improvement-new/cobra/results/networks/tw-limprovement-1.0-tcs-b75-n1/atmost1000/or_chain_45.fg.edge/run1,
or_chain_45.fg.edge,networks,atmost1000,11.0,13.0,2,0.1818,1.0,71.8716,tw-limprovement,jdrasil-b75-n1,1,1.0,70.8538,cobra,,0,"-w 1800 -b 75 -r 10 -s jdrasil -a '"" -log -t 900 -e PBLib_incremental ""'",output/local-improvement-new/cobra/results/networks/tw-limprovement-1.0-jdrasil-b75-n1/atmost1000/or_chain_45.fg.edge/run1,
or_chain_45.fg.edge,networks,atmost1000,11.0,13.0,2,0.1818,1.0,228.697,tw-limprovement,tcs-b100-n1,1,1.0,227.932,cobra,,0,-w 1800 -b 100 -r 10,output/local-improvement-new/cobra/results/networks/tw-limprovement-1.0-tcs-b100-n1/atmost1000/or_chain_45.fg.edge/run1,
or_chain_45.fg.edge,networks,atmost1000,11.0,13.0,2,0.1818,1.0,234.468,tw-limprovement,tcs-b125-n1,1,1.0,233.6582,cobra,,0,-w 1800 -b 125 -r 10,output/local-improvement-new/cobra/results/networks/tw-limprovement-1.0-tcs-b125-n1/atmost1000/or_chain_45.fg.edge/run1,
or_chain_45.fg.edge,networks,atmost1000,11.0,13.0,2,0.1818,1.0,241.286,tw-limprovement,tcs-b150-n1,1,1.0,240.5481,cobra,,0,-w 1800 -b 150 -r 10,output/local-improvement-new/cobra/results/networks/tw-limprovement-1.0-tcs-b150-n1/atmost1000/or_chain_45.fg.edge/run1,
