instance,benchmark_name,width,width,width,width,ubound,ubound,ubound,ubound,abs_improvement,abs_improvement,abs_improvement,solved,time,time,time,time,solver,solver_config,wall,tw_range,wall,wall,wall,wall,solver_args
count,,mean,amin,amax,std,mean,amin,amax,std,count_nonzero,sum,amax,sum,mean,amin,amax,std,,,amin,,std,sum,mean,amax,
146,twlib,39.3150684932,26.0,50.0,7.71809644627,39.7191780822,26.0,52.0,7.82546078906,24,59,8,146.0,5.43255616438,1.2413,24.4013,3.65457216599,tw-limprovement,htd-b100-n1,0.6961,"(25, 50]",3.66862630242,699.4874,4.79100958904,23.8668,-w 1800 -b 100 -r 10 -s htd_main
134,twlib,39.6567164179,26.0,50.0,7.78383178501,40.0597014925,26.0,50.0,7.54212350588,23,54,9,134.0,14.211061194,6.1005,31.5431,5.61330643231,tw-limprovement,tcs-b50-n1,5.5414,"(25, 50]",5.58091685868,1818.5178,13.5710283582,30.8589,-w 1800 -b 50 -r 10
143,twlib,39.4685314685,26.0,50.0,7.71024943953,39.4685314685,26.0,50.0,7.71024943953,0,0,0,143.0,11.7221699301,5.8415,34.2139,4.65233655983,tw-limprovement,jdrasil-b25-n1,5.2429,"(25, 50]",4.63340499033,1579.4362,11.0450083916,33.6207,"-w 1800 -b 25 -r 10 -s jdrasil -a '"" -log -t 900 -e PBLib_incremental ""'"
48,twlib,56.6041666667,51.0,72.0,5.12291299835,58.3958333333,52.0,73.0,5.08539662812,34,86,10,48.0,255.2932625,12.8889,3531.1,551.162372708,tw-limprovement,jdrasil-b125-n1,11.8686,"(50, 75]",551.190510244,12211.8899,254.414372917,3530.3693,"-w 1800 -b 125 -r 10 -s jdrasil -a '"" -log -t 900 -e PBLib_incremental ""'"
37,twlib,56.1621621622,51.0,72.0,5.03053737749,58.1081081081,52.0,73.0,5.04305784544,28,72,7,37.0,679.268454054,11.2307,5581.08,1599.27657493,tw-limprovement,tcs-b125-n1,10.5046,"(50, 75]",1599.26826766,25107.5205,678.581635135,5580.3181,-w 1800 -b 125 -r 10
38,twlib,56.5526315789,51.0,71.0,5.40618948794,58.2894736842,52.0,73.0,5.20347022843,28,66,7,38.0,472.00465,15.1106,3953.48,895.679467403,tw-limprovement,jdrasil-b150-n1,14.2278,"(50, 75]",895.682937889,17903.4974,471.144668421,3952.9023,"-w 1800 -b 150 -r 10 -s jdrasil -a '"" -log -t 900 -e PBLib_incremental ""'"
64,twlib,57.109375,51.0,73.0,5.17355052164,58.078125,51.0,73.0,4.82488485758,30,62,4,64.0,98.765209375,12.5075,736.734,154.408291774,tw-limprovement,jdrasil-b75t1800-n1,11.9436,"(50, 75]",154.392368028,6266.2359,97.9099359375,735.9466,"-w 3600 -b 100 -r 10 -s jdrasil -a '"" -log -t 1800 -e PBLib_incremental ""'"
64,twlib,57.125,51.0,73.0,5.1593650403,58.078125,51.0,73.0,4.82488485758,30,61,4,64.0,94.9031875,13.4046,668.766,149.516561766,tw-limprovement,jdrasil-b100-n1,12.782,"(50, 75]",149.545774316,6018.2277,94.0348078125,668.1751,"-w 1800 -b 100 -r 10 -s jdrasil -a '"" -log -t 900 -e PBLib_incremental ""'"
73,twlib,56.7671232877,51.0,73.0,5.3684276302,57.4794520548,51.0,73.0,4.82214103278,24,52,4,73.0,26.7649041096,12.0465,83.882,11.2713572697,tw-limprovement,jdrasil-b75-n1,11.4867,"(50, 75]",11.2539073507,1895.8648,25.9707506849,83.2778,"-w 1800 -b 75 -r 10 -s jdrasil -a '"" -log -t 900 -e PBLib_incremental ""'"
68,twlib,56.5735294118,51.0,73.0,5.25560447542,57.2941176471,51.0,73.0,4.74124117363,24,49,4,68.0,28.0963882353,12.2395,233.438,26.3020270677,tw-limprovement,tcs-b75-n1,11.7206,"(50, 75]",26.2876164248,1866.2775,27.4452573529,232.5967,-w 1800 -b 75 -r 10
57,twlib,57.5263157895,51.0,73.0,5.61282098401,58.3157894737,51.0,73.0,5.43519579992,24,45,4,57.0,189.892754386,12.2082,3525.68,643.504079017,tw-limprovement,tcs-b100-n1,11.5301,"(50, 75]",643.531162841,10778.4768,189.096084211,3524.9975,-w 1800 -b 100 -r 10
24,twlib,56.2916666667,51.0,71.0,5.55978703585,58.0,52.0,73.0,5.64916307768,19,41,5,24.0,778.317304167,10.7425,6647.75,1508.68934202,tw-limprovement,tcs-b150-n1,10.0878,"(50, 75]",1508.67610211,18662.0156,777.583983333,6647.0241,-w 1800 -b 150 -r 10
84,twlib,56.3333333333,51.0,73.0,5.09271469571,56.75,51.0,73.0,4.90113092432,24,35,3,84.0,6.91691428571,1.507,20.8834,4.29959942878,tw-limprovement,htd-b150-n1,0.9624,"(50, 75]",4.33035676177,525.7557,6.25899642857,20.3137,-w 1800 -b 150 -r 10 -s htd_main
84,twlib,56.4166666667,51.0,73.0,5.05680582389,56.75,51.0,73.0,4.90113092432,19,28,3,84.0,7.08513095238,1.84,20.7497,4.29905220908,tw-limprovement,htd-b100-n1,1.2768,"(50, 75]",4.33217407432,539.8745,6.42707738095,20.1769,-w 1800 -b 100 -r 10 -s htd_main
90,twlib,56.8111111111,51.0,73.0,5.21427264352,56.8111111111,51.0,73.0,5.21427264352,0,0,0,90.0,16.1874877778,6.7776,65.1156,10.0404014955,tw-limprovement,jdrasil-b25-n1,6.2589,"(50, 75]",10.0207949584,1397.1048,15.5233866667,64.5558,"-w 1800 -b 25 -r 10 -s jdrasil -a '"" -log -t 900 -e PBLib_incremental ""'"
90,twlib,56.8111111111,51.0,73.0,5.21427264352,56.8111111111,51.0,73.0,5.21427264352,0,0,0,90.0,17.1291755556,7.512,62.0025,9.85371831749,tw-limprovement,jdrasil-b50-n1,6.939,"(50, 75]",9.86398574113,1473.6328,16.3736977778,61.0454,"-w 1800 -b 50 -r 10 -s jdrasil -a '"" -log -t 900 -e PBLib_incremental ""'"
86,twlib,56.7209302326,51.0,73.0,5.23259279514,56.7209302326,51.0,73.0,5.23259279514,0,0,0,86.0,23.6691546512,10.5518,74.5465,13.190684719,tw-limprovement,tcs-b50-n1,9.974,"(50, 75]",13.1708528811,1977.858,22.9983488372,73.9745,-w 1800 -b 50 -r 10
21,twlib,84.8095238095,79.0,92.0,4.03260520779,88.3333333333,80.0,95.0,4.15130501569,15,74,8,21.0,229.059914286,37.0277,1262.78,270.393612364,tw-limprovement,jdrasil-b125-n1,36.0282,"(75, 100]",270.444025491,4793.8289,228.277566667,1262.2187,"-w 1800 -b 125 -r 10 -s jdrasil -a '"" -log -t 900 -e PBLib_incremental ""'"
15,twlib,83.6,78.0,92.0,4.79285182031,87.0,80.0,92.0,4.12310562562,10,51,7,15.0,241.317833333,33.8326,688.118,230.218706359,tw-limprovement,jdrasil-b150-n1,33.2007,"(75, 100]",230.293529906,3607.4425,240.496166667,687.4331,"-w 1800 -b 150 -r 10 -s jdrasil -a '"" -log -t 900 -e PBLib_incremental ""'"
15,twlib,86.4666666667,80.0,92.0,3.66190166574,89.8666666667,80.0,95.0,3.54293394694,11,51,9,15.0,473.958186667,77.265,1264.9,407.647305611,tw-limprovement,tcs-b125-n1,76.6145,"(75, 100]",407.631484177,7099.5815,473.305433333,1264.0361,-w 1800 -b 125 -r 10
20,twlib,88.0,80.0,95.0,4.472135955,89.2,80.0,95.0,3.47320570867,6,24,6,20.0,39.978575,30.5648,78.0468,13.7905049095,tw-limprovement,tcs-b100-n1,29.5015,"(75, 100]",13.8514163842,784.4076,39.22038,77.3302,-w 1800 -b 100 -r 10
22,twlib,87.4545454545,80.0,95.0,4.5849367522,88.4545454545,80.0,95.0,4.09095719067,5,22,6,22.0,61.5268181818,18.8432,233.919,59.5189882057,tw-limprovement,jdrasil-b100-n1,18.3197,"(75, 100]",59.5722774364,1334.7665,60.6712045455,233.3187,"-w 1800 -b 100 -r 10 -s jdrasil -a '"" -log -t 900 -e PBLib_incremental ""'"
22,twlib,87.4545454545,80.0,95.0,4.5849367522,88.4545454545,80.0,95.0,4.09095719067,5,22,6,22.0,63.8318090909,18.9725,250.999,61.662036429,tw-limprovement,jdrasil-b75t1800-n1,17.4802,"(75, 100]",61.7159186997,1385.5372,62.9789636364,250.4328,"-w 3600 -b 100 -r 10 -s jdrasil -a '"" -log -t 1800 -e PBLib_incremental ""'"
22,twlib,88.3636363636,80.0,95.0,4.16956609077,88.4545454545,80.0,95.0,4.09095719067,1,2,2,22.0,8.84729545455,3.9417,32.9516,6.91356983244,tw-limprovement,htd-b100-n1,3.3477,"(75, 100]",6.9539891323,177.6951,8.07705,32.2959,-w 1800 -b 100 -r 10 -s htd_main
4,twlib,88.75,79.0,92.0,6.5,89.0,80.0,92.0,6.0,1,1,1,4.0,95.358575,93.5636,97.4897,1.77140217036,tw-limprovement,tcs-b150-n1,92.7798,"(75, 100]",1.76211611115,378.2749,94.568725,96.6835,-w 1800 -b 150 -r 10
22,twlib,88.4545454545,80.0,95.0,4.09095719067,88.4545454545,80.0,95.0,4.09095719067,0,0,0,22.0,8.01755454545,3.5893,32.4056,7.10333342484,tw-limprovement,htd-b150-n1,3.0301,"(75, 100]",7.11372314114,162.6177,7.39171363636,31.7843,-w 1800 -b 150 -r 10 -s htd_main
22,twlib,88.4545454545,80.0,95.0,4.09095719067,88.4545454545,80.0,95.0,4.09095719067,0,0,0,22.0,18.9559181818,13.4578,45.5853,7.67691906448,tw-limprovement,jdrasil-b25-n1,12.5699,"(75, 100]",7.63070891289,401.6718,18.2578090909,44.5755,"-w 1800 -b 25 -r 10 -s jdrasil -a '"" -log -t 900 -e PBLib_incremental ""'"
22,twlib,88.4545454545,80.0,95.0,4.09095719067,88.4545454545,80.0,95.0,4.09095719067,0,0,0,22.0,19.9180590909,14.4622,42.0663,7.00201317219,tw-limprovement,jdrasil-b50-n1,13.7268,"(75, 100]",7.03073322313,423.6136,19.2551636364,41.5225,"-w 1800 -b 50 -r 10 -s jdrasil -a '"" -log -t 900 -e PBLib_incremental ""'"
22,twlib,88.4545454545,80.0,95.0,4.09095719067,88.4545454545,80.0,95.0,4.09095719067,0,0,0,22.0,22.0601,16.2892,43.7865,6.65069183097,tw-limprovement,jdrasil-b75-n1,15.4209,"(75, 100]",6.67027735411,468.5064,21.2957454545,42.92,"-w 1800 -b 75 -r 10 -s jdrasil -a '"" -log -t 900 -e PBLib_incremental ""'"
20,twlib,89.2,80.0,95.0,3.47320570867,89.2,80.0,95.0,3.47320570867,0,0,0,20.0,37.444495,27.953,76.0671,10.1373299955,tw-limprovement,tcs-b50-n1,27.1909,"(75, 100]",10.1482350327,735.5479,36.777395,75.4221,-w 1800 -b 50 -r 10
20,twlib,89.2,80.0,95.0,3.47320570867,89.2,80.0,95.0,3.47320570867,0,0,0,20.0,37.52004,29.8759,72.4037,9.2615621546,tw-limprovement,tcs-b75-n1,29.3011,"(75, 100]",9.27911652473,735.1336,36.75668,71.7779,-w 1800 -b 75 -r 10
13,twlib,114.538461538,108.0,119.0,3.66550098021,119.384615385,114.0,126.0,5.17265988215,9,63,9,13.0,253.647792308,26.938,476.751,166.926396603,tw-limprovement,jdrasil-b150-n1,25.85,"(100, 125]",167.028100803,3287.216,252.862769231,476.1883,"-w 1800 -b 150 -r 10 -s jdrasil -a '"" -log -t 900 -e PBLib_incremental ""'"
11,twlib,114.636363636,109.0,119.0,3.38445644891,119.0,114.0,126.0,5.34789678285,7,48,10,11.0,361.490227273,43.9423,1213.79,351.265541851,tw-limprovement,tcs-b150-n1,43.2605,"(100, 125]",351.242146948,3968.328,360.757090909,1212.9848,-w 1800 -b 150 -r 10
11,twlib,117.363636364,111.0,125.0,5.4272042024,118.181818182,114.0,125.0,4.66515126911,3,9,5,11.0,123.088927273,22.7487,478.07,173.214931428,tw-limprovement,jdrasil-b125-n1,22.1119,"(100, 125]",173.19110617,1346.7432,122.4312,477.4467,"-w 1800 -b 125 -r 10 -s jdrasil -a '"" -log -t 900 -e PBLib_incremental ""'"
11,twlib,117.636363636,111.0,125.0,5.20139841336,118.181818182,114.0,125.0,4.66515126911,2,6,5,11.0,58.6193636364,43.5797,103.424,18.9553611991,tw-limprovement,tcs-b125-n1,42.9853,"(100, 125]",18.9083930578,637.4125,57.9465909091,102.6395,-w 1800 -b 125 -r 10
11,twlib,117.818181818,113.0,125.0,4.85423900974,118.181818182,114.0,125.0,4.66515126911,2,4,3,11.0,9.47998181818,7.452,10.913,0.945822998048,tw-limprovement,htd-b150-n1,6.8892,"(100, 125]",0.896631130703,97.4164,8.85603636364,10.2361,-w 1800 -b 150 -r 10 -s htd_main
11,twlib,118.181818182,114.0,125.0,4.66515126911,118.181818182,114.0,125.0,4.66515126911,0,0,0,11.0,9.38816363636,7.2277,10.7526,0.989761508923,tw-limprovement,htd-b100-n1,6.5954,"(100, 125]",0.920165657714,95.3841,8.67128181818,9.9418,-w 1800 -b 100 -r 10 -s htd_main
11,twlib,118.181818182,114.0,125.0,4.66515126911,118.181818182,114.0,125.0,4.66515126911,0,0,0,11.0,22.0742909091,18.1206,25.5024,2.15307511362,tw-limprovement,jdrasil-b25-n1,17.4888,"(100, 125]",2.15082867675,235.4666,21.4060545455,24.9058,"-w 1800 -b 25 -r 10 -s jdrasil -a '"" -log -t 900 -e PBLib_incremental ""'"
11,twlib,118.181818182,114.0,125.0,4.66515126911,118.181818182,114.0,125.0,4.66515126911,0,0,0,11.0,22.8030363636,18.4124,28.4756,2.76715672605,tw-limprovement,jdrasil-b50-n1,17.8658,"(100, 125]",2.72763931993,242.8259,22.0750818182,27.7302,"-w 1800 -b 50 -r 10 -s jdrasil -a '"" -log -t 900 -e PBLib_incremental ""'"
11,twlib,118.181818182,114.0,125.0,4.66515126911,118.181818182,114.0,125.0,4.66515126911,0,0,0,11.0,25.4842363636,20.957,29.4252,2.56227720174,tw-limprovement,jdrasil-b75-n1,20.4189,"(100, 125]",2.5974923357,272.7692,24.7972,28.8743,"-w 1800 -b 75 -r 10 -s jdrasil -a '"" -log -t 900 -e PBLib_incremental ""'"
11,twlib,118.181818182,114.0,125.0,4.66515126911,118.181818182,114.0,125.0,4.66515126911,0,0,0,11.0,26.2903,23.629,31.9523,2.41111039357,tw-limprovement,jdrasil-b100-n1,22.9802,"(100, 125]",2.45153361381,281.5371,25.5942818182,31.3207,"-w 1800 -b 100 -r 10 -s jdrasil -a '"" -log -t 900 -e PBLib_incremental ""'"
11,twlib,118.181818182,114.0,125.0,4.66515126911,118.181818182,114.0,125.0,4.66515126911,0,0,0,11.0,30.1276818182,25.6608,34.6307,2.80739005833,tw-limprovement,jdrasil-b75t1800-n1,24.8463,"(100, 125]",2.83631059971,322.6707,29.3337,33.8562,"-w 3600 -b 100 -r 10 -s jdrasil -a '"" -log -t 1800 -e PBLib_incremental ""'"
11,twlib,118.181818182,114.0,125.0,4.66515126911,118.181818182,114.0,125.0,4.66515126911,0,0,0,11.0,54.8254454545,45.1146,79.2149,13.1953679901,tw-limprovement,tcs-b100-n1,44.4252,"(100, 125]",12.9775155776,594.0759,54.0069,78.0386,-w 1800 -b 100 -r 10
11,twlib,118.181818182,114.0,125.0,4.66515126911,118.181818182,114.0,125.0,4.66515126911,0,0,0,11.0,58.9880090909,45.1928,82.4267,13.8189469546,tw-limprovement,tcs-b75-n1,44.5192,"(100, 125]",13.6772785624,640.4447,58.2222454545,81.4161,-w 1800 -b 75 -r 10
11,twlib,118.181818182,114.0,125.0,4.66515126911,118.181818182,114.0,125.0,4.66515126911,0,0,0,11.0,59.0429363636,40.3428,84.3958,14.8218281443,tw-limprovement,tcs-b50-n1,39.791,"(100, 125]",14.5612167331,640.4358,58.2214363636,83.329,-w 1800 -b 50 -r 10
6,twlib,127.666666667,126.0,129.0,1.50554530542,127.666666667,126.0,129.0,1.50554530542,0,0,0,6.0,17.3808666667,9.9099,29.8005,8.10589722996,tw-limprovement,htd-b150-n1,9.3812,"(125, 150]",8.03745819465,100.0276,16.6712666667,29.252,-w 1800 -b 150 -r 10 -s htd_main
6,twlib,127.666666667,126.0,129.0,1.50554530542,127.666666667,126.0,129.0,1.50554530542,0,0,0,6.0,17.81005,9.769,31.4625,8.61969311443,tw-limprovement,htd-b100-n1,9.2372,"(125, 150]",8.53445545088,101.7477,16.95795,30.7403,-w 1800 -b 100 -r 10 -s htd_main
6,twlib,127.666666667,126.0,129.0,1.50554530542,127.666666667,126.0,129.0,1.50554530542,0,0,0,6.0,32.69045,22.3171,46.7735,9.57328096438,tw-limprovement,jdrasil-b25-n1,21.7378,"(125, 150]",9.35201965845,191.3382,31.8897,45.8402,"-w 1800 -b 25 -r 10 -s jdrasil -a '"" -log -t 900 -e PBLib_incremental ""'"
6,twlib,127.666666667,126.0,129.0,1.50554530542,127.666666667,126.0,129.0,1.50554530542,0,0,0,6.0,33.35165,26.505,43.2037,7.49286473033,tw-limprovement,jdrasil-b50-n1,25.8771,"(125, 150]",7.44275576958,196.1027,32.6837833333,42.3706,"-w 1800 -b 50 -r 10 -s jdrasil -a '"" -log -t 900 -e PBLib_incremental ""'"
6,twlib,127.666666667,126.0,129.0,1.50554530542,127.666666667,126.0,129.0,1.50554530542,0,0,0,6.0,35.53215,24.3939,48.0528,8.70703305627,tw-limprovement,jdrasil-b75-n1,23.6377,"(125, 150]",8.8010335056,208.4294,34.7382333333,47.4238,"-w 1800 -b 75 -r 10 -s jdrasil -a '"" -log -t 900 -e PBLib_incremental ""'"
6,twlib,127.666666667,126.0,129.0,1.50554530542,127.666666667,126.0,129.0,1.50554530542,0,0,0,6.0,38.0229333333,27.3632,50.6767,10.6259970417,tw-limprovement,jdrasil-b100-n1,26.52,"(125, 150]",10.8494287375,223.3409,37.2234833333,50.0612,"-w 1800 -b 100 -r 10 -s jdrasil -a '"" -log -t 900 -e PBLib_incremental ""'"
6,twlib,127.666666667,126.0,129.0,1.50554530542,127.666666667,126.0,129.0,1.50554530542,0,0,0,6.0,38.06125,25.3686,58.6246,12.687078624,tw-limprovement,jdrasil-b125-n1,24.6955,"(125, 150]",12.5101136675,223.597,37.2661666667,57.2811,"-w 1800 -b 125 -r 10 -s jdrasil -a '"" -log -t 900 -e PBLib_incremental ""'"
6,twlib,127.666666667,126.0,129.0,1.50554530542,127.666666667,126.0,129.0,1.50554530542,0,0,0,6.0,38.9754333333,28.121,55.0781,9.35231558164,tw-limprovement,jdrasil-b75t1800-n1,27.4211,"(125, 150]",9.34071105102,229.1008,38.1834666667,54.3803,"-w 3600 -b 100 -r 10 -s jdrasil -a '"" -log -t 1800 -e PBLib_incremental ""'"
4,twlib,128.5,127.0,129.0,1.0,128.5,127.0,129.0,1.0,0,0,0,4.0,66.848275,25.1481,92.4569,31.5661243053,tw-limprovement,jdrasil-b150-n1,24.4805,"(125, 150]",31.381182871,263.4745,65.868625,91.0571,"-w 1800 -b 150 -r 10 -s jdrasil -a '"" -log -t 900 -e PBLib_incremental ""'"
6,twlib,127.666666667,126.0,129.0,1.50554530542,127.666666667,126.0,129.0,1.50554530542,0,0,0,6.0,91.4949666667,69.9779,137.621,24.6824009266,tw-limprovement,tcs-b125-n1,69.415,"(125, 150]",24.6362116829,545.2574,90.8762333333,136.9503,-w 1800 -b 125 -r 10
4,twlib,128.5,127.0,129.0,1.0,128.5,127.0,129.0,1.0,0,0,0,4.0,97.714425,50.2361,146.771,39.4544747853,tw-limprovement,tcs-b150-n1,49.4214,"(125, 150]",39.4638634999,387.6082,96.90205,145.9808,-w 1800 -b 150 -r 10
6,twlib,127.666666667,126.0,129.0,1.50554530542,127.666666667,126.0,129.0,1.50554530542,0,0,0,6.0,97.8850166667,79.438,149.919,27.0548586391,tw-limprovement,tcs-b100-n1,78.7757,"(125, 150]",27.025926486,583.2647,97.2107833333,149.1719,-w 1800 -b 100 -r 10
6,twlib,127.666666667,126.0,129.0,1.50554530542,127.666666667,126.0,129.0,1.50554530542,0,0,0,6.0,100.229033333,77.1736,147.412,24.6436701524,tw-limprovement,tcs-b75-n1,76.5114,"(125, 150]",24.6599913398,597.4827,99.58045,146.7624,-w 1800 -b 75 -r 10
6,twlib,127.666666667,126.0,129.0,1.50554530542,127.666666667,126.0,129.0,1.50554530542,0,0,0,6.0,104.451716667,85.4827,153.012,25.425636106,tw-limprovement,tcs-b50-n1,84.9234,"(125, 150]",25.4006579232,623.1193,103.853216667,152.3465,-w 1800 -b 50 -r 10
1,twlib,203.0,203.0,203.0,,203.0,203.0,203.0,,0,0,0,1.0,20.621,20.621,20.621,,tw-limprovement,htd-b150-n1,20.0257,"(200, 225]",,20.0257,20.0257,20.0257,-w 1800 -b 150 -r 10 -s htd_main
1,twlib,203.0,203.0,203.0,,203.0,203.0,203.0,,0,0,0,1.0,21.1509,21.1509,21.1509,,tw-limprovement,htd-b100-n1,20.5591,"(200, 225]",,20.5591,20.5591,20.5591,-w 1800 -b 100 -r 10 -s htd_main
1,twlib,203.0,203.0,203.0,,203.0,203.0,203.0,,0,0,0,1.0,52.0656,52.0656,52.0656,,tw-limprovement,jdrasil-b75-n1,51.3803,"(200, 225]",,51.3803,51.3803,51.3803,"-w 1800 -b 75 -r 10 -s jdrasil -a '"" -log -t 900 -e PBLib_incremental ""'"
1,twlib,203.0,203.0,203.0,,203.0,203.0,203.0,,0,0,0,1.0,58.1373,58.1373,58.1373,,tw-limprovement,jdrasil-b150-n1,57.4169,"(200, 225]",,57.4169,57.4169,57.4169,"-w 1800 -b 150 -r 10 -s jdrasil -a '"" -log -t 900 -e PBLib_incremental ""'"
1,twlib,203.0,203.0,203.0,,203.0,203.0,203.0,,0,0,0,1.0,60.7409,60.7409,60.7409,,tw-limprovement,jdrasil-b100-n1,59.1867,"(200, 225]",,59.1867,59.1867,59.1867,"-w 1800 -b 100 -r 10 -s jdrasil -a '"" -log -t 900 -e PBLib_incremental ""'"
5,twlib,212.2,203.0,225.0,11.6918775225,212.2,203.0,225.0,11.6918775225,0,0,0,5.0,61.79072,47.8335,71.4182,8.93133824558,tw-limprovement,jdrasil-b25-n1,47.2623,"(200, 225]",8.92310855084,305.888,61.1776,70.7809,"-w 1800 -b 25 -r 10 -s jdrasil -a '"" -log -t 900 -e PBLib_incremental ""'"
1,twlib,203.0,203.0,203.0,,203.0,203.0,203.0,,0,0,0,1.0,61.7997,61.7997,61.7997,,tw-limprovement,jdrasil-b125-n1,60.7905,"(200, 225]",,60.7905,60.7905,60.7905,"-w 1800 -b 125 -r 10 -s jdrasil -a '"" -log -t 900 -e PBLib_incremental ""'"
1,twlib,203.0,203.0,203.0,,203.0,203.0,203.0,,0,0,0,1.0,65.1481,65.1481,65.1481,,tw-limprovement,jdrasil-b75t1800-n1,64.1971,"(200, 225]",,64.1971,64.1971,64.1971,"-w 3600 -b 100 -r 10 -s jdrasil -a '"" -log -t 1800 -e PBLib_incremental ""'"
5,twlib,212.2,203.0,225.0,11.6918775225,212.2,203.0,225.0,11.6918775225,0,0,0,5.0,65.22974,52.259,77.1813,10.0307209847,tw-limprovement,jdrasil-b50-n1,51.6849,"(200, 225]",10.00575766,322.28,64.456,76.4707,"-w 1800 -b 50 -r 10 -s jdrasil -a '"" -log -t 900 -e PBLib_incremental ""'"
1,twlib,203.0,203.0,203.0,,203.0,203.0,203.0,,0,0,0,1.0,225.817,225.817,225.817,,tw-limprovement,tcs-b125-n1,225.0236,"(200, 225]",,225.0236,225.0236,225.0236,-w 1800 -b 125 -r 10
1,twlib,203.0,203.0,203.0,,203.0,203.0,203.0,,0,0,0,1.0,230.588,230.588,230.588,,tw-limprovement,tcs-b150-n1,229.7776,"(200, 225]",,229.7776,229.7776,229.7776,-w 1800 -b 150 -r 10
1,twlib,203.0,203.0,203.0,,203.0,203.0,203.0,,0,0,0,1.0,243.066,243.066,243.066,,tw-limprovement,tcs-b75-n1,242.4578,"(200, 225]",,242.4578,242.4578,242.4578,-w 1800 -b 75 -r 10
5,twlib,212.2,203.0,225.0,11.6918775225,212.2,203.0,225.0,11.6918775225,0,0,0,5.0,254.2912,223.584,292.601,34.6976840755,tw-limprovement,tcs-b100-n1,222.9489,"(200, 225]",34.6592036111,1268.1659,253.63318,291.9983,-w 1800 -b 100 -r 10
5,twlib,212.2,203.0,225.0,11.6918775225,212.2,203.0,225.0,11.6918775225,0,0,0,5.0,267.752,236.761,305.766,33.4373964223,tw-limprovement,tcs-b50-n1,235.7671,"(200, 225]",33.5008005732,1335.0374,267.00748,305.1166,-w 1800 -b 50 -r 10
2,twlib,250.0,250.0,250.0,0.0,250.0,250.0,250.0,0.0,0,0,0,2.0,91.2476,87.802,94.6932,4.87281425051,tw-limprovement,jdrasil-b25-n1,87.2367,"(225, 250]",4.65721739293,181.0597,90.52985,93.823,"-w 1800 -b 25 -r 10 -s jdrasil -a '"" -log -t 900 -e PBLib_incremental ""'"
2,twlib,250.0,250.0,250.0,0.0,250.0,250.0,250.0,0.0,0,0,0,2.0,92.35755,91.0508,93.6643,1.84802357263,tw-limprovement,jdrasil-b50-n1,90.3904,"(225, 250]",1.73672496527,183.2369,91.61845,92.8465,"-w 1800 -b 50 -r 10 -s jdrasil -a '"" -log -t 900 -e PBLib_incremental ""'"
2,twlib,250.0,250.0,250.0,0.0,250.0,250.0,250.0,0.0,0,0,0,2.0,626.903,619.354,634.452,10.6758981824,tw-limprovement,tcs-b100-n1,618.8295,"(225, 250]",10.1942877537,1252.0759,626.03795,633.2464,-w 1800 -b 100 -r 10
2,twlib,250.0,250.0,250.0,0.0,250.0,250.0,250.0,0.0,0,0,0,2.0,651.209,646.983,655.435,5.97646651459,tw-limprovement,tcs-b50-n1,644.7914,"(225, 250]",7.11144360907,1299.6399,649.81995,654.8485,-w 1800 -b 50 -r 10
2,twlib,265.0,265.0,265.0,0.0,265.0,265.0,265.0,0.0,0,0,0,2.0,95.4049,92.0691,98.7407,4.71753360136,tw-limprovement,jdrasil-b50-n1,91.3585,"(250, 275]",4.81433651971,189.5255,94.76275,98.167,"-w 1800 -b 50 -r 10 -s jdrasil -a '"" -log -t 900 -e PBLib_incremental ""'"
2,twlib,265.0,265.0,265.0,0.0,265.0,265.0,265.0,0.0,0,0,0,2.0,100.5995,100.454,100.745,0.205768073325,tw-limprovement,jdrasil-b25-n1,99.7285,"(250, 275]",0.304975154726,199.8883,99.94415,100.1598,"-w 1800 -b 25 -r 10 -s jdrasil -a '"" -log -t 900 -e PBLib_incremental ""'"
2,twlib,265.0,265.0,265.0,0.0,265.0,265.0,265.0,0.0,0,0,0,2.0,695.4915,682.824,708.159,17.9145503014,tw-limprovement,tcs-b100-n1,682.1743,"(250, 275]",17.9893621988,1389.7894,694.8947,707.6151,-w 1800 -b 100 -r 10
2,twlib,265.0,265.0,265.0,0.0,265.0,265.0,265.0,0.0,0,0,0,2.0,704.657,682.846,726.468,30.8454120089,tw-limprovement,tcs-b50-n1,682.2191,"(250, 275]",30.8613926222,1408.0828,704.0414,725.8637,-w 1800 -b 50 -r 10
5,twlib,292.2,290.0,299.0,3.83405790254,292.2,290.0,299.0,3.83405790254,0,0,0,5.0,125.7496,121.491,139.334,7.67163547101,tw-limprovement,jdrasil-b25-n1,120.8763,"(275, 300]",7.72903809539,625.4325,125.0865,138.7668,"-w 1800 -b 25 -r 10 -s jdrasil -a '"" -log -t 900 -e PBLib_incremental ""'"
5,twlib,292.2,290.0,299.0,3.83405790254,292.2,290.0,299.0,3.83405790254,0,0,0,5.0,130.8768,124.059,149.119,10.3669398908,tw-limprovement,jdrasil-b50-n1,123.3272,"(275, 300]",10.4269560818,650.8614,130.17228,148.5062,"-w 1800 -b 50 -r 10 -s jdrasil -a '"" -log -t 900 -e PBLib_incremental ""'"
5,twlib,292.2,290.0,299.0,3.83405790254,292.2,290.0,299.0,3.83405790254,0,0,0,5.0,872.0794,839.478,928.654,33.5088917125,tw-limprovement,tcs-b50-n1,838.6472,"(275, 300]",33.7331039123,4355.1936,871.03872,928.0807,-w 1800 -b 50 -r 10
