instance,benchmark_name,class,abs_improvement,time,solved,solver_config
perth_2016-01.gml.lp.gr,transit,atmost5000,1,33.4388,1.0,jdrasil-b50-n1
perth_2016-01.gml.lp.gr,transit,atmost5000,2,21.0048,1.0,tcs-b75-n1
perth_2016-01.gml.lp.gr,transit,atmost5000,2,23.0186,1.0,tcs-b150-n1
perth_2016-01.gml.lp.gr,transit,atmost5000,2,23.3519,1.0,tcs-b125-n1
perth_2016-01.gml.lp.gr,transit,atmost5000,2,24.4823,1.0,tcs-b100-n1
perth_2016-01.gml.lp.gr,transit,atmost5000,3,31.0668,1.0,jdrasil-b75-n1
perth_2016-01.gml.lp.gr,transit,atmost5000,3,57.5343,1.0,jdrasil-b125-n1
perth_2016-01.gml.lp.gr,transit,atmost5000,3,59.5745,1.0,jdrasil-b75t1800-n1
perth_2016-01.gml.lp.gr,transit,atmost5000,3,61.3647,1.0,jdrasil-b150-n1
perth_2016-01.gml.lp.gr,transit,atmost5000,3,68.1202,1.0,jdrasil-b100-n1
pigs-wpp.dgf,twlib,atmost200,1,4.5252,1.0,tcs-b75-n1
pigs-wpp.dgf,twlib,atmost200,1,4.5981,1.0,tcs-b150-n1
pigs-wpp.dgf,twlib,atmost200,1,4.6165,1.0,tcs-b100-n1
pigs-wpp.dgf,twlib,atmost200,1,4.6979,1.0,tcs-b50-n1
pigs-wpp.dgf,twlib,atmost200,1,4.7585,1.0,tcs-b125-n1
pigs-wpp.dgf,twlib,atmost200,1,8.4284,1.0,jdrasil-b50-n1
pigs-wpp.dgf,twlib,atmost200,1,10.5664,1.0,jdrasil-b75t1800-n1
pigs-wpp.dgf,twlib,atmost200,1,11.3817,1.0,jdrasil-b125-n1
pigs-wpp.dgf,twlib,atmost200,1,12.6214,1.0,jdrasil-b100-n1
pigs-wpp.dgf,twlib,atmost200,1,13.7747,1.0,jdrasil-b75-n1
pigs-wpp.dgf,twlib,atmost200,1,15.5517,1.0,jdrasil-b150-n1
pigs.dgf,twlib,atmost500,1,4.5123,1.0,tcs-b50-n1
pigs.dgf,twlib,atmost500,1,4.7831,1.0,tcs-b125-n1
pigs.dgf,twlib,atmost500,1,4.8496,1.0,tcs-b150-n1
pigs.dgf,twlib,atmost500,1,5.384,1.0,tcs-b75-n1
pigs.dgf,twlib,atmost500,1,5.4183,1.0,tcs-b100-n1
pigs.dgf,twlib,atmost500,1,9.4923,1.0,jdrasil-b75-n1
pigs.dgf,twlib,atmost500,1,10.0739,1.0,jdrasil-b75t1800-n1
pigs.dgf,twlib,atmost500,1,10.2004,1.0,jdrasil-b150-n1
pigs.dgf,twlib,atmost500,1,10.6244,1.0,jdrasil-b125-n1
pigs.dgf,twlib,atmost500,1,11.2165,1.0,jdrasil-b50-n1
pigs.dgf,twlib,atmost500,1,12.6729,1.0,jdrasil-b100-n1
pittsburgh_CleverTrip_2015-11-4.gml.lp.gr,transit,atmost2000,1,15.0288,1.0,tcs-b50-n1
pittsburgh_CleverTrip_2015-11-4.gml.lp.gr,transit,atmost2000,1,28.9845,1.0,jdrasil-b50-n1
pittsburgh_CleverTrip_2015-11-4.gml.lp.gr,transit,atmost2000,2,49.4099,1.0,jdrasil-b75-n1
pittsburgh_CleverTrip_2015-11-4.gml.lp.gr,transit,atmost2000,2,178.985,1.0,jdrasil-b75t1800-n1
pittsburgh_CleverTrip_2015-11-4.gml.lp.gr,transit,atmost2000,2,184.49,1.0,jdrasil-b100-n1
pittsburgh_CleverTrip_2015-11-4.gml.lp.gr,transit,atmost2000,3,27.9978,1.0,tcs-b75-n1
pittsburgh_CleverTrip_2015-11-4.gml.lp.gr,transit,atmost2000,3,72.2512,1.0,tcs-b100-n1
pittsburgh_CleverTrip_2015-11-4.gml.lp.gr,transit,atmost2000,3,1438.99,1.0,tcs-b125-n1
pittsburgh_bing_2015-11-23.gml.lp.gr,transit,atmost2000,1,14.08,1.0,tcs-b50-n1
pittsburgh_bing_2015-11-23.gml.lp.gr,transit,atmost2000,1,30.1754,1.0,jdrasil-b50-n1
pittsburgh_bing_2015-11-23.gml.lp.gr,transit,atmost2000,2,48.5578,1.0,jdrasil-b75-n1
pittsburgh_bing_2015-11-23.gml.lp.gr,transit,atmost2000,2,175.29,1.0,jdrasil-b75t1800-n1
pittsburgh_bing_2015-11-23.gml.lp.gr,transit,atmost2000,2,179.361,1.0,jdrasil-b100-n1
pittsburgh_bing_2015-11-23.gml.lp.gr,transit,atmost2000,3,28.9433,1.0,tcs-b75-n1
pittsburgh_bing_2015-11-23.gml.lp.gr,transit,atmost2000,3,73.1186,1.0,tcs-b100-n1
pittsburgh_bing_2015-11-23.gml.lp.gr,transit,atmost2000,3,1395.52,1.0,tcs-b125-n1
port-authority-of-allegheny-county_20140619_0109.gml.lp.gr,transit,atmost2000,2,48.5871,1.0,jdrasil-b75-n1
port-authority-of-allegheny-county_20140619_0109.gml.lp.gr,transit,atmost2000,2,200.266,1.0,tcs-b100-n1
port-authority-of-allegheny-county_20140619_0109.gml.lp.gr,transit,atmost2000,2,348.116,1.0,jdrasil-b100-n1
port-authority-of-allegheny-county_20140619_0109.gml.lp.gr,transit,atmost2000,2,376.487,1.0,jdrasil-b75t1800-n1
port-authority-of-allegheny-county_20140619_0109.gml.lp.gr,transit,atmost2000,2,729.658,1.0,tcs-b150-n1
port-authority-of-allegheny-county_20140619_0109.gml.lp.gr,transit,atmost2000,2,754.089,1.0,tcs-b125-n1
port-authority-of-allegheny-county_20140619_0109.gml.lp.gr,transit,atmost2000,2,3556.44,1.0,jdrasil-b125-n1
port-authority-of-allegheny-county_20140619_0109.gml.lp.gr,transit,atmost2000,3,18.0582,1.0,tcs-b75-n1
portland-metro-area.gml.lp.gr,transit,atmost1000,1,9.0032,1.0,tcs-b50-n1
portland-metro-area.gml.lp.gr,transit,atmost1000,1,10.5841,1.0,tcs-b75-n1
portland-metro-area.gml.lp.gr,transit,atmost1000,1,14.6199,1.0,jdrasil-b125-n1
portland-metro-area.gml.lp.gr,transit,atmost1000,1,14.8319,1.0,jdrasil-b150-n1
portland-metro-area.gml.lp.gr,transit,atmost1000,1,15.8899,1.0,jdrasil-b50-n1
portland-metro-area.gml.lp.gr,transit,atmost1000,1,16.4367,1.0,jdrasil-b75t1800-n1
portland-metro-area.gml.lp.gr,transit,atmost1000,1,18.5246,1.0,jdrasil-b100-n1
portland-metro-area.gml.lp.gr,transit,atmost1000,1,18.6102,1.0,jdrasil-b75-n1
portland-metro-area.gml.lp.gr,transit,atmost1000,1,134.755,1.0,tcs-b100-n1
portland-metro-area.gml.lp.gr,transit,atmost1000,1,211.486,1.0,tcs-b125-n1
portland-metro-area.gml.lp.gr,transit,atmost1000,1,213.873,1.0,tcs-b150-n1
portland_2015-12.gml.lp.gr,transit,atmost1000,1,8.0172,1.0,tcs-b50-n1
portland_2015-12.gml.lp.gr,transit,atmost1000,1,9.8868,1.0,tcs-b75-n1
portland_2015-12.gml.lp.gr,transit,atmost1000,1,13.9832,1.0,jdrasil-b50-n1
portland_2015-12.gml.lp.gr,transit,atmost1000,1,14.1244,1.0,jdrasil-b150-n1
portland_2015-12.gml.lp.gr,transit,atmost1000,1,16.7399,1.0,jdrasil-b125-n1
portland_2015-12.gml.lp.gr,transit,atmost1000,1,18.6974,1.0,jdrasil-b75-n1
portland_2015-12.gml.lp.gr,transit,atmost1000,1,20.0331,1.0,jdrasil-b100-n1
portland_2015-12.gml.lp.gr,transit,atmost1000,1,22.7879,1.0,jdrasil-b75t1800-n1
portland_2015-12.gml.lp.gr,transit,atmost1000,1,135.93,1.0,tcs-b100-n1
portland_2015-12.gml.lp.gr,transit,atmost1000,1,198.016,1.0,tcs-b125-n1
portland_2015-12.gml.lp.gr,transit,atmost1000,1,217.345,1.0,tcs-b150-n1
portland_2016-01.gml.lp.gr,transit,atmost1000,1,8.9137,1.0,tcs-b50-n1
portland_2016-01.gml.lp.gr,transit,atmost1000,1,9.6172,1.0,tcs-b75-n1
portland_2016-01.gml.lp.gr,transit,atmost1000,1,12.5416,1.0,jdrasil-b75t1800-n1
portland_2016-01.gml.lp.gr,transit,atmost1000,1,14.7256,1.0,jdrasil-b100-n1
portland_2016-01.gml.lp.gr,transit,atmost1000,1,15.0984,1.0,jdrasil-b50-n1
portland_2016-01.gml.lp.gr,transit,atmost1000,1,15.6875,1.0,jdrasil-b125-n1
portland_2016-01.gml.lp.gr,transit,atmost1000,1,16.4098,1.0,jdrasil-b150-n1
portland_2016-01.gml.lp.gr,transit,atmost1000,1,19.6439,1.0,jdrasil-b75-n1
portland_2016-01.gml.lp.gr,transit,atmost1000,1,131.407,1.0,tcs-b100-n1
portland_2016-01.gml.lp.gr,transit,atmost1000,1,206.345,1.0,tcs-b125-n1
portland_2016-01.gml.lp.gr,transit,atmost1000,1,213.829,1.0,tcs-b150-n1
pr1002.tsp-pp.dgf,twlib,atmost2000,1,23.5245,1.0,jdrasil-b75-n1
pr1002.tsp-pp.dgf,twlib,atmost2000,2,24.9734,1.0,tcs-b100-n1
pr1002.tsp-pp.dgf,twlib,atmost2000,2,26.253,1.0,tcs-b75-n1
pr1002.tsp-pp.dgf,twlib,atmost2000,2,452.216,1.0,jdrasil-b125-n1
pr1002.tsp-pp.dgf,twlib,atmost2000,2,2463.7,1.0,jdrasil-b75t1800-n1
pr1002.tsp-pp.dgf,twlib,atmost2000,2,3542.43,1.0,jdrasil-b150-n1
pr1002.tsp.dgf,twlib,atmost2000,1,15.776,1.0,tcs-b75-n1
pr1002.tsp.dgf,twlib,atmost2000,2,31.689,1.0,jdrasil-b75-n1
pr1002.tsp.dgf,twlib,atmost2000,2,55.1708,1.0,tcs-b100-n1
pr1002.tsp.dgf,twlib,atmost2000,2,1507.32,1.0,tcs-b125-n1
pr107.tsp.dgf,twlib,atmost200,1,2.9375,1.0,tcs-b75-n1
pr107.tsp.dgf,twlib,atmost200,1,3.7886,1.0,tcs-b50-n1
pr107.tsp.dgf,twlib,atmost200,1,3.8596,1.0,tcs-b150-n1
pr107.tsp.dgf,twlib,atmost200,1,4.3102,1.0,tcs-b125-n1
pr107.tsp.dgf,twlib,atmost200,1,4.342,1.0,tcs-b100-n1
pr107.tsp.dgf,twlib,atmost200,1,6.0794,1.0,jdrasil-b50-n1
pr107.tsp.dgf,twlib,atmost200,1,6.7941,1.0,jdrasil-b25-n1
pr107.tsp.dgf,twlib,atmost200,1,7.5845,1.0,jdrasil-b75t1800-n1
pr107.tsp.dgf,twlib,atmost200,1,7.9223,1.0,jdrasil-b150-n1
pr107.tsp.dgf,twlib,atmost200,1,9.0155,1.0,jdrasil-b75-n1
pr107.tsp.dgf,twlib,atmost200,1,10.7149,1.0,jdrasil-b125-n1
pr107.tsp.dgf,twlib,atmost200,1,12.5563,1.0,jdrasil-b100-n1
pr136.tsp.dgf,twlib,atmost200,1,2.3534,1.0,htd-b100-n1
pr136.tsp.dgf,twlib,atmost200,1,2.7514,1.0,htd-b150-n1
pr136.tsp.dgf,twlib,atmost200,1,10.6511,1.0,jdrasil-b25-n1
pr136.tsp.dgf,twlib,atmost200,2,3.9012,1.0,tcs-b50-n1
pr136.tsp.dgf,twlib,atmost200,2,4.1485,1.0,tcs-b75-n1
pr136.tsp.dgf,twlib,atmost200,2,4.5154,1.0,tcs-b100-n1
pr136.tsp.dgf,twlib,atmost200,2,4.8395,1.0,tcs-b125-n1
pr136.tsp.dgf,twlib,atmost200,2,5.0244,1.0,tcs-b150-n1
pr136.tsp.dgf,twlib,atmost200,2,10.4416,1.0,jdrasil-b50-n1
pr136.tsp.dgf,twlib,atmost200,2,11.6027,1.0,jdrasil-b75-n1
pr136.tsp.dgf,twlib,atmost200,2,12.7098,1.0,jdrasil-b75t1800-n1
pr136.tsp.dgf,twlib,atmost200,2,13.8588,1.0,jdrasil-b100-n1
pr136.tsp.dgf,twlib,atmost200,2,14.5872,1.0,jdrasil-b150-n1
pr136.tsp.dgf,twlib,atmost200,2,17.95,1.0,jdrasil-b125-n1
pr144.tsp.dgf,twlib,atmost200,1,3.694,1.0,tcs-b75-n1
pr144.tsp.dgf,twlib,atmost200,1,3.7343,1.0,tcs-b100-n1
pr144.tsp.dgf,twlib,atmost200,1,4.2562,1.0,tcs-b50-n1
pr144.tsp.dgf,twlib,atmost200,1,4.3681,1.0,tcs-b125-n1
pr144.tsp.dgf,twlib,atmost200,1,4.5995,1.0,tcs-b150-n1
pr144.tsp.dgf,twlib,atmost200,1,9.0733,1.0,jdrasil-b75t1800-n1
pr144.tsp.dgf,twlib,atmost200,1,9.1769,1.0,jdrasil-b50-n1
pr144.tsp.dgf,twlib,atmost200,1,10.1465,1.0,jdrasil-b150-n1
pr144.tsp.dgf,twlib,atmost200,1,10.6447,1.0,jdrasil-b100-n1
pr144.tsp.dgf,twlib,atmost200,1,11.2117,1.0,jdrasil-b75-n1
pr144.tsp.dgf,twlib,atmost200,1,11.2205,1.0,jdrasil-b125-n1
pr226.tsp.dgf,twlib,atmost500,1,3.9255,1.0,tcs-b125-n1
pr226.tsp.dgf,twlib,atmost500,1,4.1806,1.0,tcs-b75-n1
pr226.tsp.dgf,twlib,atmost500,1,4.5032,1.0,tcs-b100-n1
pr226.tsp.dgf,twlib,atmost500,1,4.8042,1.0,tcs-b150-n1
pr226.tsp.dgf,twlib,atmost500,1,4.9997,1.0,tcs-b50-n1
pr226.tsp.dgf,twlib,atmost500,1,8.1266,1.0,jdrasil-b75t1800-n1
pr226.tsp.dgf,twlib,atmost500,1,8.3636,1.0,jdrasil-b100-n1
pr226.tsp.dgf,twlib,atmost500,1,8.6756,1.0,jdrasil-b125-n1
pr226.tsp.dgf,twlib,atmost500,1,8.7453,1.0,jdrasil-b25-n1
pr226.tsp.dgf,twlib,atmost500,1,9.7762,1.0,jdrasil-b75-n1
pr226.tsp.dgf,twlib,atmost500,1,10.1836,1.0,jdrasil-b50-n1
pr226.tsp.dgf,twlib,atmost500,1,11.1356,1.0,jdrasil-b150-n1
pr2392.tsp-pp.dgf,twlib,atmost5000,1,85.7235,1.0,jdrasil-b100-n1
pr2392.tsp-pp.dgf,twlib,atmost5000,1,103.837,1.0,jdrasil-b75t1800-n1
pr2392.tsp-pp.dgf,twlib,atmost5000,1,359.618,1.0,jdrasil-b125-n1
pr2392.tsp-pp.dgf,twlib,atmost5000,1,528.655,1.0,tcs-b150-n1
pr2392.tsp-pp.dgf,twlib,atmost5000,1,836.841,1.0,jdrasil-b150-n1
pr2392.tsp-pp.dgf,twlib,atmost5000,3,155.272,1.0,tcs-b100-n1
pr264.tsp-pp.dgf,twlib,atmost500,1,1.935,1.0,htd-b150-n1
pr264.tsp-pp.dgf,twlib,atmost500,1,2.1966,1.0,htd-b100-n1
pr264.tsp-pp.dgf,twlib,atmost500,1,6.066,1.0,tcs-b100-n1
pr264.tsp-pp.dgf,twlib,atmost500,1,6.4707,1.0,tcs-b125-n1
pr264.tsp-pp.dgf,twlib,atmost500,1,7.055,1.0,tcs-b150-n1
pr264.tsp-pp.dgf,twlib,atmost500,1,7.6109,1.0,tcs-b50-n1
pr264.tsp-pp.dgf,twlib,atmost500,1,7.993,1.0,tcs-b75-n1
pr264.tsp-pp.dgf,twlib,atmost500,1,23.6613,1.0,jdrasil-b75t1800-n1
pr264.tsp-pp.dgf,twlib,atmost500,1,23.9058,1.0,jdrasil-b50-n1
pr264.tsp-pp.dgf,twlib,atmost500,1,24.3194,1.0,jdrasil-b150-n1
pr264.tsp-pp.dgf,twlib,atmost500,1,24.5802,1.0,jdrasil-b75-n1
pr264.tsp-pp.dgf,twlib,atmost500,1,25.2835,1.0,jdrasil-b100-n1
pr264.tsp-pp.dgf,twlib,atmost500,1,26.5485,1.0,jdrasil-b125-n1
pr264.tsp.dgf,twlib,atmost500,1,2.7653,1.0,htd-b100-n1
pr264.tsp.dgf,twlib,atmost500,1,2.8121,1.0,htd-b150-n1
pr264.tsp.dgf,twlib,atmost500,1,6.4336,1.0,tcs-b125-n1
pr264.tsp.dgf,twlib,atmost500,1,6.567,1.0,tcs-b50-n1
pr264.tsp.dgf,twlib,atmost500,1,6.5785,1.0,tcs-b100-n1
pr264.tsp.dgf,twlib,atmost500,1,7.4966,1.0,tcs-b150-n1
pr264.tsp.dgf,twlib,atmost500,1,7.5447,1.0,tcs-b75-n1
pr264.tsp.dgf,twlib,atmost500,1,18.2823,1.0,jdrasil-b75-n1
pr264.tsp.dgf,twlib,atmost500,1,19.0807,1.0,jdrasil-b100-n1
pr264.tsp.dgf,twlib,atmost500,1,20.0249,1.0,jdrasil-b50-n1
pr264.tsp.dgf,twlib,atmost500,1,20.8636,1.0,jdrasil-b125-n1
pr264.tsp.dgf,twlib,atmost500,1,25.1563,1.0,jdrasil-b75t1800-n1
pr264.tsp.dgf,twlib,atmost500,1,26.0213,1.0,jdrasil-b150-n1
pr299.tsp-pp.dgf-002.dgf,twlib,atmost500,1,3.1999,1.0,htd-b150-n1
pr299.tsp-pp.dgf-002.dgf,twlib,atmost500,1,3.5249,1.0,htd-b100-n1
pr299.tsp-pp.dgf-002.dgf,twlib,atmost500,1,4.0098,1.0,tcs-b75-n1
pr299.tsp-pp.dgf-002.dgf,twlib,atmost500,1,4.0564,1.0,tcs-b100-n1
pr299.tsp-pp.dgf-002.dgf,twlib,atmost500,1,4.4145,1.0,tcs-b125-n1
pr299.tsp-pp.dgf-002.dgf,twlib,atmost500,1,4.7618,1.0,tcs-b50-n1
pr299.tsp-pp.dgf-002.dgf,twlib,atmost500,1,5.4005,1.0,tcs-b150-n1
pr299.tsp-pp.dgf-002.dgf,twlib,atmost500,1,10.9097,1.0,jdrasil-b25-n1
pr299.tsp-pp.dgf-002.dgf,twlib,atmost500,1,11.5207,1.0,jdrasil-b100-n1
pr299.tsp-pp.dgf-002.dgf,twlib,atmost500,1,13.487,1.0,jdrasil-b125-n1
pr299.tsp-pp.dgf-002.dgf,twlib,atmost500,1,13.6201,1.0,jdrasil-b50-n1
pr299.tsp-pp.dgf-002.dgf,twlib,atmost500,1,14.0514,1.0,jdrasil-b75-n1
pr299.tsp-pp.dgf-002.dgf,twlib,atmost500,1,15.4877,1.0,jdrasil-b150-n1
pr299.tsp-pp.dgf-002.dgf,twlib,atmost500,1,17.2529,1.0,jdrasil-b75t1800-n1
pr299.tsp.dgf,twlib,atmost500,1,3.0216,1.0,htd-b150-n1
pr299.tsp.dgf,twlib,atmost500,1,4.8642,1.0,tcs-b150-n1
pr299.tsp.dgf,twlib,atmost500,1,5.0571,1.0,tcs-b50-n1
pr299.tsp.dgf,twlib,atmost500,1,5.1503,1.0,tcs-b125-n1
pr299.tsp.dgf,twlib,atmost500,1,5.5669,1.0,tcs-b75-n1
pr299.tsp.dgf,twlib,atmost500,1,5.7243,1.0,tcs-b100-n1
pr299.tsp.dgf,twlib,atmost500,1,11.0187,1.0,jdrasil-b50-n1
pr299.tsp.dgf,twlib,atmost500,1,14.0791,1.0,jdrasil-b100-n1
pr299.tsp.dgf,twlib,atmost500,1,14.9767,1.0,jdrasil-b125-n1
pr299.tsp.dgf,twlib,atmost500,1,17.4758,1.0,jdrasil-b75-n1
pr299.tsp.dgf,twlib,atmost500,1,17.9779,1.0,jdrasil-b75t1800-n1
pr299.tsp.dgf,twlib,atmost500,1,24.8315,1.0,jdrasil-b150-n1
pr439.tsp-pp.dgf,twlib,atmost500,1,11.4443,1.0,tcs-b75-n1
pr439.tsp-pp.dgf,twlib,atmost500,1,28.2614,1.0,tcs-b150-n1
pr439.tsp-pp.dgf,twlib,atmost500,1,29.0279,1.0,tcs-b125-n1
pr439.tsp-pp.dgf,twlib,atmost500,1,29.105,1.0,tcs-b100-n1
pr439.tsp-pp.dgf,twlib,atmost500,1,34.6277,1.0,jdrasil-b50-n1
pr439.tsp-pp.dgf,twlib,atmost500,1,61.4821,1.0,jdrasil-b100-n1
pr439.tsp-pp.dgf,twlib,atmost500,1,64.6148,1.0,jdrasil-b75-n1
pr439.tsp-pp.dgf,twlib,atmost500,1,65.8236,1.0,jdrasil-b125-n1
pr439.tsp-pp.dgf,twlib,atmost500,1,68.1994,1.0,jdrasil-b75t1800-n1
pr439.tsp-pp.dgf,twlib,atmost500,1,73.3321,1.0,jdrasil-b150-n1
pr439.tsp-pp.dgf,twlib,atmost500,2,10.6817,1.0,tcs-b50-n1
pr439.tsp.dgf,twlib,atmost500,1,9.3138,1.0,tcs-b75-n1
pr439.tsp.dgf,twlib,atmost500,1,10.4647,1.0,tcs-b125-n1
pr439.tsp.dgf,twlib,atmost500,1,10.5751,1.0,tcs-b150-n1
pr439.tsp.dgf,twlib,atmost500,1,10.6144,1.0,tcs-b50-n1
pr439.tsp.dgf,twlib,atmost500,1,11.4284,1.0,tcs-b100-n1
pr439.tsp.dgf,twlib,atmost500,1,25.9308,1.0,jdrasil-b50-n1
pr439.tsp.dgf,twlib,atmost500,1,26.252,1.0,jdrasil-b75-n1
pr439.tsp.dgf,twlib,atmost500,1,161.263,1.0,jdrasil-b75t1800-n1
pr439.tsp.dgf,twlib,atmost500,1,164.815,1.0,jdrasil-b100-n1
pr439.tsp.dgf,twlib,atmost500,1,173.036,1.0,jdrasil-b125-n1
pr439.tsp.dgf,twlib,atmost500,1,176.368,1.0,jdrasil-b150-n1
psta_20151216_1523.gml.lp.gr,transit,atmost1000,1,8.5959,1.0,tcs-b50-n1
psta_20151216_1523.gml.lp.gr,transit,atmost1000,1,9.6385,1.0,tcs-b75-n1
psta_20151216_1523.gml.lp.gr,transit,atmost1000,1,13.7509,1.0,jdrasil-b50-n1
psta_20151216_1523.gml.lp.gr,transit,atmost1000,1,24.0255,1.0,jdrasil-b75t1800-n1
psta_20151216_1523.gml.lp.gr,transit,atmost1000,1,26.3467,1.0,jdrasil-b75-n1
psta_20151216_1523.gml.lp.gr,transit,atmost1000,1,26.4677,1.0,jdrasil-b100-n1
psta_20151216_1523.gml.lp.gr,transit,atmost1000,1,26.9505,1.0,jdrasil-b125-n1
psta_20151216_1523.gml.lp.gr,transit,atmost1000,1,31.488,1.0,jdrasil-b150-n1
psta_20151216_1523.gml.lp.gr,transit,atmost1000,1,64.7949,1.0,tcs-b100-n1
psta_20151216_1523.gml.lp.gr,transit,atmost1000,1,136.952,1.0,tcs-b150-n1
psta_20151216_1523.gml.lp.gr,transit,atmost1000,1,148.838,1.0,tcs-b125-n1
pvta_20151217_1050.gml.lp.gr,transit,atmost1000,1,6.5059,1.0,tcs-b50-n1
pvta_20151217_1050.gml.lp.gr,transit,atmost1000,1,6.784,1.0,tcs-b125-n1
pvta_20151217_1050.gml.lp.gr,transit,atmost1000,1,6.8691,1.0,tcs-b100-n1
pvta_20151217_1050.gml.lp.gr,transit,atmost1000,1,6.9602,1.0,tcs-b150-n1
pvta_20151217_1050.gml.lp.gr,transit,atmost1000,1,7.1984,1.0,tcs-b75-n1
pvta_20151217_1050.gml.lp.gr,transit,atmost1000,1,9.8138,1.0,jdrasil-b75t1800-n1
pvta_20151217_1050.gml.lp.gr,transit,atmost1000,1,10.8067,1.0,jdrasil-b75-n1
pvta_20151217_1050.gml.lp.gr,transit,atmost1000,1,10.8816,1.0,jdrasil-b50-n1
pvta_20151217_1050.gml.lp.gr,transit,atmost1000,1,11.1026,1.0,jdrasil-b150-n1
pvta_20151217_1050.gml.lp.gr,transit,atmost1000,1,11.4201,1.0,jdrasil-b100-n1
pvta_20151217_1050.gml.lp.gr,transit,atmost1000,1,11.7398,1.0,jdrasil-b125-n1
quebec_2016-01.gml.lp.gr,transit,atmost2000,1,5.2904,1.0,htd-b100-n1
quebec_2016-01.gml.lp.gr,transit,atmost2000,1,5.5695,1.0,htd-b150-n1
quebec_2016-01.gml.lp.gr,transit,atmost2000,1,14.4248,1.0,tcs-b75-n1
quebec_2016-01.gml.lp.gr,transit,atmost2000,1,1287.88,1.0,jdrasil-b125-n1
quebec_2016-01.gml.lp.gr,transit,atmost2000,2,20.3736,1.0,tcs-b50-n1
quebec_2016-01.gml.lp.gr,transit,atmost2000,2,28.4865,1.0,jdrasil-b50-n1
quebec_2016-01.gml.lp.gr,transit,atmost2000,2,42.5367,1.0,jdrasil-b75-n1
quebec_2016-01.gml.lp.gr,transit,atmost2000,2,72.584,1.0,jdrasil-b75t1800-n1
quebec_2016-01.gml.lp.gr,transit,atmost2000,2,75.9301,1.0,jdrasil-b100-n1
rat195.tsp-pp.dgf,twlib,atmost200,1,5.6114,1.0,tcs-b50-n1
rat195.tsp-pp.dgf,twlib,atmost200,1,5.8007,1.0,tcs-b75-n1
rat195.tsp-pp.dgf,twlib,atmost200,1,5.9232,1.0,tcs-b100-n1
rat195.tsp-pp.dgf,twlib,atmost200,1,6.3643,1.0,tcs-b125-n1
rat195.tsp-pp.dgf,twlib,atmost200,1,6.5042,1.0,tcs-b150-n1
rat195.tsp-pp.dgf,twlib,atmost200,1,9.7201,1.0,jdrasil-b50-n1
rat195.tsp-pp.dgf,twlib,atmost200,1,17.1429,1.0,jdrasil-b150-n1
rat195.tsp-pp.dgf,twlib,atmost200,1,17.8592,1.0,jdrasil-b75t1800-n1
rat195.tsp-pp.dgf,twlib,atmost200,1,18.51,1.0,jdrasil-b125-n1
rat195.tsp-pp.dgf,twlib,atmost200,1,18.8845,1.0,jdrasil-b75-n1
rat195.tsp-pp.dgf,twlib,atmost200,1,20.7415,1.0,jdrasil-b100-n1
rat195.tsp.dgf,twlib,atmost200,1,15.7287,1.0,jdrasil-b150-n1
rat195.tsp.dgf,twlib,atmost200,1,17.4105,1.0,jdrasil-b50-n1
rat195.tsp.dgf,twlib,atmost200,1,17.4638,1.0,jdrasil-b75t1800-n1
rat195.tsp.dgf,twlib,atmost200,1,18.0712,1.0,jdrasil-b125-n1
rat195.tsp.dgf,twlib,atmost200,1,22.0771,1.0,jdrasil-b100-n1
rat195.tsp.dgf,twlib,atmost200,1,22.1055,1.0,jdrasil-b75-n1
rat783.tsp-pp.dgf,twlib,atmost1000,1,17.1176,1.0,tcs-b75-n1
rat783.tsp-pp.dgf,twlib,atmost1000,1,28.9009,1.0,tcs-b100-n1
rat783.tsp-pp.dgf,twlib,atmost1000,1,29.0273,1.0,jdrasil-b50-n1
rat783.tsp-pp.dgf,twlib,atmost1000,1,42.655,1.0,jdrasil-b75-n1
rat783.tsp-pp.dgf,twlib,atmost1000,1,511.815,1.0,tcs-b125-n1
rat783.tsp-pp.dgf,twlib,atmost1000,1,556.0,1.0,jdrasil-b100-n1
rat783.tsp-pp.dgf,twlib,atmost1000,1,559.512,1.0,jdrasil-b75t1800-n1
rd100.tsp.dgf,twlib,atmost200,1,4.1436,1.0,tcs-b50-n1
rd100.tsp.dgf,twlib,atmost200,1,4.4168,1.0,tcs-b75-n1
rd100.tsp.dgf,twlib,atmost200,1,4.5348,1.0,tcs-b100-n1
rd100.tsp.dgf,twlib,atmost200,1,4.7549,1.0,tcs-b150-n1
rd100.tsp.dgf,twlib,atmost200,1,4.8517,1.0,tcs-b125-n1
rd100.tsp.dgf,twlib,atmost200,1,8.5721,1.0,jdrasil-b25-n1
rd100.tsp.dgf,twlib,atmost200,1,11.7745,1.0,jdrasil-b50-n1
rd100.tsp.dgf,twlib,atmost200,1,12.6426,1.0,jdrasil-b75-n1
rd100.tsp.dgf,twlib,atmost200,1,12.7289,1.0,jdrasil-b150-n1
rd100.tsp.dgf,twlib,atmost200,1,13.2934,1.0,jdrasil-b75t1800-n1
rd100.tsp.dgf,twlib,atmost200,1,13.6801,1.0,jdrasil-b100-n1
rd100.tsp.dgf,twlib,atmost200,1,14.0889,1.0,jdrasil-b125-n1
rd400.tsp-pp.dgf,twlib,atmost500,1,2.2947,1.0,htd-b150-n1
rd400.tsp-pp.dgf,twlib,atmost500,1,2.3975,1.0,htd-b100-n1
